Model_Type,linear,linear,linear,linear,linear,linear,linear,linear,performer,performer,performer,performer,performer,performer,performer,performer,standard,standard,standard,standard,standard,standard,standard,standard,standard,standard,standard,standard
PE_Type,absolute,absolute,absolute,absolute,rope,rope,rope,rope,absolute,absolute,absolute,absolute,rope,rope,rope,rope,absolute,absolute,absolute,absolute,rope,rope,rope,rope,rpe,rpe,rpe,rpe
Attention_Only,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True
Use_Residual,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
Dataset_Setting,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HMM_V2_O1,0.36864,0.20422,0.16344,0.02369,0.0057,0.04691,0.33969,0.03776,0.0114,0.03931,0.12374,0.09103,0.19745,0.29756,1.21648,0.25059,0.77418,0.47661,0.00228,0.14795,0.38283,0.45497,0.05446,0.00484,0.0824,0.2261,0.03161,0.04366
HMM_V2_O2,0.07679,0.05733,0.29864,0.48406,2.00336,0.21045,0.09419,0.15765,0.10292,0.72389,0.08426,0.14552,0.11649,0.08093,0.34984,0.17638,0.01692,0.02321,0.18143,0.0279,0.02668,0.01291,0.46693,0.02136,0.24584,0.15994,0.066,0.24183
HMM_V3_O1,2.98595,0.10726,0.0912,0.12954,0.44648,0.55874,1.4425,0.33396,0.43265,1.18064,0.2557,0.1272,0.29273,0.10803,0.46599,0.26825,0.36365,0.45626,0.40461,0.08489,0.23621,0.51021,0.41547,0.367,0.05111,0.26797,0.56136,0.43884
HMM_V3_O2,,0.2448,0.45288,0.07831,,,0.18109,0.00516,0.07983,0.18128,0.43927,0.56132,0.41853,0.82243,0.16399,0.12229,0.17333,0.03838,0.06109,0.96312,0.09254,0.05416,0.31943,0.75154,1.44421,0.09868,1.88977,0.1967
ICL-Markov_V2_O1,0.06631,0.07591,0.07125,0.0762,0.07435,0.07688,0.07867,0.07319,0.0678,0.07111,0.07173,0.07555,0.07472,0.0742,0.0888,0.07574,0.07385,0.07303,0.07122,0.07725,0.06052,0.07165,0.06748,0.07315,0.06332,0.06199,0.06561,0.06714
ICL-Markov_V2_O2,0.13188,0.13252,0.1306,0.1328,0.13777,0.13321,0.13639,0.1328,0.12537,0.13097,0.13089,0.12662,0.13436,0.13483,0.13062,0.13357,0.1326,0.12968,0.13108,0.13319,0.12325,0.10761,0.13101,0.14353,0.11813,0.10524,0.12243,0.1188
ICL-Markov_V3_O1,0.15832,0.15484,0.15635,0.15493,0.16058,0.15912,0.1667,0.15887,0.15529,0.15238,0.16078,0.15364,0.15869,0.15676,0.1586,0.1597,0.15469,0.15994,0.16252,0.16098,0.1607,0.15669,0.16188,0.16178,0.15478,0.15335,0.16165,0.15842
ICL-Markov_V3_O2,0.24121,0.23241,0.23522,0.23652,0.23736,0.23929,0.24201,0.23926,0.23477,0.23452,0.23584,0.23855,0.23515,0.23545,0.23491,0.23665,0.24087,0.23499,0.23713,0.23744,0.23165,0.23512,0.23607,0.23594,0.23787,0.2263,0.23246,0.23264
Markov_V2_O1,0.19307,0.20544,0.26061,1.17454,1.35915,0.11878,1.16886,0.71132,0.24392,0.62333,0.09261,0.66348,1.5961,0.83609,0.67685,0.14825,0.01458,0.46394,0.077,0.54504,0.01542,0.57824,0.18651,1.20103,0.11827,0.05433,0.04382,0.20088
Markov_V2_O2,0.48409,0.85114,1.38197,0.40608,0.5868,0.31502,0.25201,0.28663,0.71279,0.17703,0.7203,0.34707,0.11863,0.67351,0.30637,0.29629,0.27644,0.63109,0.56516,0.28652,0.08777,0.29845,0.09214,1.03138,0.03124,0.447,0.81541,0.04452
Markov_V3_O1,0.09685,0.7887,0.96789,0.69986,0.86807,0.13156,0.19743,0.57255,0.34049,0.94304,0.26881,0.95479,0.43141,0.70575,0.65497,0.46597,0.60315,0.32958,0.54999,0.22864,0.70124,0.319,0.43205,0.44819,2.1319,0.43511,0.93561,0.68273
Markov_V3_O2,0.3707,0.50954,0.20836,0.3536,0.47364,0.424,0.22129,0.34919,0.34067,0.16326,0.48701,0.38713,0.50377,0.51812,0.29171,0.31462,0.35347,0.41151,0.36033,0.63438,0.66786,0.60264,0.81859,0.58065,0.70094,0.90027,0.79047,0.66701
