Model_Type,linear,linear,linear,linear,linear,linear,linear,linear,performer,performer,performer,performer,performer,performer,performer,performer,standard,standard,standard,standard,standard,standard,standard,standard,standard,standard,standard,standard
PE_Type,absolute,absolute,absolute,absolute,rope,rope,rope,rope,absolute,absolute,absolute,absolute,rope,rope,rope,rope,absolute,absolute,absolute,absolute,rope,rope,rope,rope,rpe,rpe,rpe,rpe
Attention_Only,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True
Use_Residual,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
Dataset_Setting,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HMM_V2_O1,0.10766,0.3232,0.1927,0.11456,0.13399,1.15237,0.03486,0.08129,0.41233,0.24667,0.04369,0.01274,0.04496,0.01195,0.08722,0.19747,0.41938,0.09328,0.00152,0.03763,0.0311,0.00652,0.04074,0.42751,0.02568,0.05265,0.4771,0.06248
HMM_V2_O2,0.09414,0.41984,0.0607,0.65366,1.19056,0.12423,0.20638,0.06428,0.09456,0.30096,0.03032,0.04836,1.24523,0.03467,0.44999,0.0908,1.7485,0.05973,0.10565,0.03933,0.27686,0.16102,0.28889,0.58148,0.5556,0.01934,0.25221,0.26619
HMM_V3_O1,0.51509,0.26411,0.03524,1.04271,0.08296,0.27975,0.21821,0.21253,0.13448,0.10129,0.11239,0.43758,0.70591,0.76729,0.02071,0.28687,0.38869,0.08874,0.04663,0.0525,0.66842,0.42451,0.56229,0.75567,0.26177,0.28597,0.37671,0.20044
HMM_V3_O2,0.22479,0.18862,0.26603,0.51641,0.25754,1.05835,0.04069,0.71198,0.06994,0.12207,0.1727,0.9494,0.10123,0.27231,1.2632,0.69182,0.81553,0.42858,0.08516,0.01301,0.39983,0.59409,0.59834,0.54223,0.28539,1.12177,0.00142,0.15052
ICL-Markov_V2_O1,0.03836,0.02538,0.05506,0.02913,0.05541,0.0392,0.06637,0.04424,0.02554,0.02009,0.02749,0.02284,0.04266,0.02591,0.04319,0.02628,0.08067,0.02212,0.0474,0.03619,0.03833,0.01938,0.0499,0.01842,0.04812,0.01304,0.02408,0.01624
ICL-Markov_V2_O2,0.11934,0.11112,0.11614,0.12673,0.12547,0.12143,0.12735,0.11944,0.11567,0.1013,0.11166,0.10338,0.12272,0.10901,0.11643,0.1101,0.12883,0.10408,0.11294,0.12369,0.09505,0.11488,0.11666,0.10562,0.11983,0.02607,0.09812,0.03123
ICL-Markov_V3_O1,0.14836,0.14526,0.11296,0.11208,0.15955,0.1426,0.15828,0.13546,0.09127,0.04319,0.12173,0.0745,0.15992,0.08352,0.12731,0.09739,0.14086,0.05046,0.14201,0.06127,0.13228,0.04501,0.06995,0.06809,0.14976,0.03373,0.15647,0.03994
ICL-Markov_V3_O2,0.23485,0.23572,0.23672,0.23605,0.23484,0.23306,0.24229,0.23117,0.23502,0.21656,0.23498,0.22485,0.23462,0.22923,0.24015,0.23079,0.23224,0.22278,0.23677,0.22946,0.19238,0.20307,0.21442,0.19776,0.23298,0.08428,0.20474,0.08379
Markov_V2_O1,0.18463,0.25535,0.20748,1.01246,0.02557,0.1309,0.90344,0.26783,0.27499,0.23229,0.18067,0.01308,0.51739,0.39037,0.31307,0.0419,0.04434,0.31438,1.82979,0.55548,0.25966,1.21523,0.659,1.32959,0.34415,0.20005,0.74259,0.14636
Markov_V2_O2,0.13963,1.88103,0.17421,0.87404,0.346,0.19514,0.0817,0.14035,0.17621,0.61868,0.81632,0.85669,0.25325,0.32187,0.18797,0.15567,0.7327,0.30075,0.525,0.2965,0.46213,0.31031,1.89187,0.23394,0.11502,0.32571,0.26524,0.26587
Markov_V3_O1,0.73144,0.67012,2.30159,0.70789,1.42962,0.69616,0.07018,0.5551,0.55567,0.76196,0.48683,0.69677,0.39205,0.72841,0.13874,0.67227,1.00318,0.40451,0.63886,0.49325,0.17398,0.38936,0.73654,0.44609,0.71736,0.20868,0.20811,0.10438
Markov_V3_O2,0.2423,0.94196,0.21592,0.34952,0.52918,0.47754,0.47944,0.2485,0.62081,0.6384,0.76011,0.34769,0.35111,1.21724,0.32208,0.52362,0.43934,0.79666,0.43214,0.54397,0.57892,0.71585,0.42719,0.63706,0.8992,0.65299,0.8824,1.38681
