Model_Type,linear,linear,linear,linear,linear,linear,linear,linear,performer,performer,performer,performer,performer,performer,performer,performer,standard,standard,standard,standard,standard,standard,standard,standard,standard,standard,standard,standard
PE_Type,absolute,absolute,absolute,absolute,rope,rope,rope,rope,absolute,absolute,absolute,absolute,rope,rope,rope,rope,absolute,absolute,absolute,absolute,rope,rope,rope,rope,rpe,rpe,rpe,rpe
Attention_Only,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True
Use_Residual,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
Dataset_Setting,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HMM_V2_O1,0.09917,0.00557,0.70643,0.14776,0.04658,0.14459,0.20598,0.03573,0.00369,0.10132,0.07364,0.01653,0.55246,0.16508,0.01649,0.14158,0.00154,0.30224,0.08176,0.31076,0.10762,0.36068,0.3407,0.19239,0.19476,0.19141,0.06517,0.03604
HMM_V2_O2,1.13409,0.03243,0.36389,0.814,0.05156,0.05543,0.31313,0.01559,0.07208,0.22253,0.47486,0.04493,0.13154,0.24198,0.11656,0.14532,0.0991,0.01345,0.36984,0.26785,0.04661,0.01164,0.11998,0.08044,0.10459,0.87743,0.13802,0.46226
HMM_V3_O1,0.76635,0.20431,0.26288,1.37781,0.06539,0.21312,0.24592,0.853,0.31531,0.44239,0.05854,0.18265,0.2897,0.36167,0.40093,0.32457,0.00988,0.14062,1.0202,0.22335,0.22354,0.53515,0.26314,0.4082,0.85499,0.03003,0.31198,0.15144
HMM_V3_O2,,0.06121,0.05196,0.18377,,,0.03062,0.68423,0.45939,0.08148,0.5677,0.06793,0.15536,0.17014,0.72563,0.45557,0.18445,0.18702,0.0883,0.3035,0.54212,0.28181,0.88386,0.14068,0.18939,0.10546,0.87103,0.13969
ICL-Markov_V2_O1,0.08489,0.07756,0.08407,0.07249,0.08657,0.07469,0.08563,0.07557,0.07403,0.07361,0.07688,0.07655,0.09068,0.07354,0.08677,0.07554,0.07682,0.07281,0.08544,0.07528,0.08731,0.07575,0.08596,0.0743,0.08724,0.0736,0.08944,0.07478
ICL-Markov_V2_O2,0.13953,0.12889,0.14369,0.12914,0.14373,0.13591,0.14096,0.14123,0.13833,0.13662,0.1291,0.12791,0.13419,0.13638,0.13563,0.13916,0.13783,0.12988,0.13583,0.13525,0.13947,0.1303,0.1395,0.13016,0.14006,0.13384,0.1389,0.13772
ICL-Markov_V3_O1,0.16572,0.16204,0.17162,0.15938,0.17191,0.16496,0.17192,0.15977,0.17118,0.15797,0.17195,0.15745,0.17137,0.16182,0.17246,0.15992,0.16976,0.1616,0.17321,0.15707,0.17604,0.15659,0.1751,0.16085,0.17581,0.16468,0.17643,0.15821
ICL-Markov_V3_O2,0.24227,0.2401,0.23633,0.23542,0.23996,0.23994,0.24786,0.23374,0.23087,0.23883,0.24646,0.2399,0.24072,0.23915,0.24,0.23534,0.24227,0.23441,0.23942,0.23531,0.24109,0.23989,0.24232,0.23737,0.24164,0.2388,0.24079,0.24254
Markov_V2_O1,0.22638,0.20766,0.3633,0.31357,0.19909,0.80448,1.52314,0.19993,0.97596,0.022,1.72887,0.10526,0.04119,0.41504,0.0571,0.07205,0.90283,0.15439,0.84067,1.03705,0.12162,0.07967,0.34694,0.18175,0.09193,0.04928,0.63132,0.51616
Markov_V2_O2,0.22613,0.59298,1.18881,0.94852,0.3138,0.19782,0.9531,0.05518,0.15979,0.18014,0.02365,0.22847,0.15594,0.3935,0.16278,0.33979,0.0679,1.11488,0.21502,0.29304,0.33564,1.55713,0.44676,0.63621,0.04105,0.2435,0.49592,0.5539
Markov_V3_O1,0.4836,0.78161,0.619,0.26184,0.82714,0.47415,0.42729,0.36012,0.76614,1.28425,0.70974,1.11233,0.43807,0.58943,0.69866,0.59904,0.67683,0.70901,0.59815,0.12237,0.39909,0.88334,0.78034,2.15032,1.01561,0.83182,0.25002,0.64032
Markov_V3_O2,0.28221,0.77473,0.23899,0.68739,0.2307,0.53456,0.58132,0.58343,0.62628,0.39792,0.35764,0.82863,0.33402,0.4279,0.31911,0.40431,0.36341,0.61543,0.51089,0.49878,0.30296,0.70704,0.67169,0.6549,0.38783,0.47943,0.36905,0.50743
