Dataset_Setting,Model_Setting,Data_Name,Num_Symbols,N_Order,Model_Type,Attention_Only,PE_Type,Use_Residual,Layers,Heads,Embed_Dim,LR,Final_Sample_CE,Final_Theory_CE,Final_Sample_KL,Final_Theory_KL
ICL-Markov_V3_O2,L2_H2_D16_performer_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0001,ICL-Markov,3,2,performer,True,absolute,True,2,2,16,0.0001,1.059487,1.055461,1.059487,0.236734
ICL-Markov_V3_O2,L2_H1_D16_performer_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0001,ICL-Markov,3,2,performer,True,absolute,False,2,1,16,0.0001,1.056460,1.057067,1.056460,0.240294
ICL-Markov_V3_O2,L2_H2_D16_performer_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0001,ICL-Markov,3,2,performer,True,absolute,False,2,2,16,0.0001,1.066725,1.061885,1.066725,0.245900
ICL-Markov_V3_O2,L2_H1_D16_performer_AttnOnlyTrue_PE-rope_ResTrue_LR0.0001,ICL-Markov,3,2,performer,True,rope,True,2,1,16,0.0001,1.055718,1.055005,1.055718,0.233896
ICL-Markov_V3_O2,L2_H2_D16_performer_AttnOnlyTrue_PE-rope_ResTrue_LR0.0001,ICL-Markov,3,2,performer,True,rope,True,2,2,16,0.0001,1.054702,1.050715,1.054702,0.235436
ICL-Markov_V3_O2,L2_H1_D16_performer_AttnOnlyTrue_PE-rope_ResFalse_LR0.0001,ICL-Markov,3,2,performer,True,rope,False,2,1,16,0.0001,1.064397,1.063283,1.064397,0.242040
ICL-Markov_V3_O2,L2_H2_D16_performer_AttnOnlyTrue_PE-rope_ResFalse_LR0.0001,ICL-Markov,3,2,performer,True,rope,False,2,2,16,0.0001,1.062039,1.057922,1.062039,0.240622
ICL-Markov_V3_O2,L2_H1_D16_performer_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0001,ICL-Markov,3,2,performer,False,absolute,True,2,1,16,0.0001,1.048385,1.055164,1.048385,0.234084
ICL-Markov_V3_O2,L2_H2_D16_performer_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0001,ICL-Markov,3,2,performer,False,absolute,True,2,2,16,0.0001,1.064321,1.054109,1.064321,0.235252
ICL-Markov_V3_O2,L2_H1_D16_performer_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0001,ICL-Markov,3,2,performer,False,absolute,False,2,1,16,0.0001,1.055084,1.057066,1.055084,0.242272
ICL-Markov_V3_O2,L2_H2_D16_performer_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0001,ICL-Markov,3,2,performer,False,absolute,False,2,2,16,0.0001,1.055297,1.055053,1.055297,0.236676
ICL-Markov_V3_O2,L2_H1_D16_performer_AttnOnlyFalse_PE-rope_ResTrue_LR0.0001,ICL-Markov,3,2,performer,False,rope,True,2,1,16,0.0001,1.059259,1.056265,1.059259,0.236474
ICL-Markov_V3_O2,L2_H2_D16_performer_AttnOnlyFalse_PE-rope_ResTrue_LR0.0001,ICL-Markov,3,2,performer,False,rope,True,2,2,16,0.0001,1.059501,1.057394,1.059501,0.235024
ICL-Markov_V3_O2,L2_H1_D16_performer_AttnOnlyFalse_PE-rope_ResFalse_LR0.0001,ICL-Markov,3,2,performer,False,rope,False,2,1,16,0.0001,1.065227,1.064823,1.065227,0.242431
ICL-Markov_V3_O2,L2_H2_D16_performer_AttnOnlyFalse_PE-rope_ResFalse_LR0.0001,ICL-Markov,3,2,performer,False,rope,False,2,2,16,0.0001,1.049248,1.054687,1.049248,0.231209
ICL-Markov_V3_O2,L2_H1_D16_standard_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0001,ICL-Markov,3,2,standard,True,absolute,True,2,1,16,0.0001,1.057439,1.055501,1.057439,0.238727
ICL-Markov_V3_O2,L2_H2_D16_standard_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0001,ICL-Markov,3,2,standard,True,absolute,True,2,2,16,0.0001,1.052563,1.054967,1.052563,0.236577
ICL-Markov_V3_O2,L2_H1_D16_standard_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0001,ICL-Markov,3,2,standard,True,absolute,False,2,1,16,0.0001,1.057671,1.058490,1.057671,0.241540
ICL-Markov_V3_O2,L2_H2_D16_standard_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0001,ICL-Markov,3,2,standard,True,absolute,False,2,2,16,0.0001,1.057695,1.058175,1.057695,0.244426
ICL-Markov_V3_O2,L2_H1_D16_standard_AttnOnlyTrue_PE-rpe_ResTrue_LR0.0001,ICL-Markov,3,2,standard,True,rpe,True,2,1,16,0.0001,1.051707,1.055814,1.051707,0.233298
ICL-Markov_V3_O2,L2_H2_D16_standard_AttnOnlyTrue_PE-rpe_ResTrue_LR0.0001,ICL-Markov,3,2,standard,True,rpe,True,2,2,16,0.0001,1.055688,1.058107,1.055688,0.244285
ICL-Markov_V3_O2,L2_H1_D16_standard_AttnOnlyTrue_PE-rpe_ResFalse_LR0.0001,ICL-Markov,3,2,standard,True,rpe,False,2,1,16,0.0001,1.057678,1.062646,1.057678,0.245227
ICL-Markov_V3_O2,L2_H2_D16_standard_AttnOnlyTrue_PE-rpe_ResFalse_LR0.0001,ICL-Markov,3,2,standard,True,rpe,False,2,2,16,0.0001,1.059799,1.059223,1.059799,0.243545
ICL-Markov_V3_O2,L2_H1_D16_standard_AttnOnlyTrue_PE-rope_ResTrue_LR0.0001,ICL-Markov,3,2,standard,True,rope,True,2,1,16,0.0001,1.062906,1.057566,1.062906,0.233539
ICL-Markov_V3_O2,L2_H2_D16_standard_AttnOnlyTrue_PE-rope_ResTrue_LR0.0001,ICL-Markov,3,2,standard,True,rope,True,2,2,16,0.0001,1.054435,1.054345,1.054435,0.236811
ICL-Markov_V3_O2,L2_H1_D16_standard_AttnOnlyTrue_PE-rope_ResFalse_LR0.0001,ICL-Markov,3,2,standard,True,rope,False,2,1,16,0.0001,1.056572,1.059295,1.056572,0.245240
ICL-Markov_V3_O2,L2_H2_D16_standard_AttnOnlyTrue_PE-rope_ResFalse_LR0.0001,ICL-Markov,3,2,standard,True,rope,False,2,2,16,0.0001,1.066075,1.060115,1.066075,0.243172
ICL-Markov_V3_O2,L2_H1_D16_standard_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0001,ICL-Markov,3,2,standard,False,absolute,True,2,1,16,0.0001,1.059563,1.057274,1.059562,0.239403
ICL-Markov_V3_O2,L2_H2_D16_standard_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0001,ICL-Markov,3,2,standard,False,absolute,True,2,2,16,0.0001,1.056540,1.055058,1.056540,0.236255
ICL-Markov_V3_O2,L2_H1_D16_standard_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0001,ICL-Markov,3,2,standard,False,absolute,False,2,1,16,0.0001,1.065248,1.058282,1.065248,0.238364
ICL-Markov_V3_O2,L2_H2_D16_standard_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0001,ICL-Markov,3,2,standard,False,absolute,False,2,2,16,0.0001,1.055628,1.059018,1.055628,0.245966
ICL-Markov_V3_O2,L2_H1_D16_standard_AttnOnlyFalse_PE-rpe_ResTrue_LR0.0001,ICL-Markov,3,2,standard,False,rpe,True,2,1,16,0.0001,1.054446,1.054514,1.054446,0.238318
ICL-Markov_V3_O2,L2_H2_D16_standard_AttnOnlyFalse_PE-rpe_ResTrue_LR0.0001,ICL-Markov,3,2,standard,False,rpe,True,2,2,16,0.0001,1.057055,1.055255,1.057055,0.236016
ICL-Markov_V3_O2,L2_H1_D16_standard_AttnOnlyFalse_PE-rpe_ResFalse_LR0.0001,ICL-Markov,3,2,standard,False,rpe,False,2,1,16,0.0001,1.063427,1.061795,1.063427,0.238705
ICL-Markov_V3_O2,L2_H2_D16_standard_AttnOnlyFalse_PE-rpe_ResFalse_LR0.0001,ICL-Markov,3,2,standard,False,rpe,False,2,2,16,0.0001,1.057802,1.058638,1.057802,0.240027
ICL-Markov_V3_O2,L2_H1_D16_standard_AttnOnlyFalse_PE-rope_ResTrue_LR0.0001,ICL-Markov,3,2,standard,False,rope,True,2,1,16,0.0001,1.053042,1.052128,1.053042,0.240476
ICL-Markov_V3_O2,L2_H2_D16_standard_AttnOnlyFalse_PE-rope_ResTrue_LR0.0001,ICL-Markov,3,2,standard,False,rope,True,2,2,16,0.0001,1.053294,1.058117,1.053294,0.239923
ICL-Markov_V3_O2,L2_H1_D16_standard_AttnOnlyFalse_PE-rope_ResFalse_LR0.0001,ICL-Markov,3,2,standard,False,rope,False,2,1,16,0.0001,1.062402,1.062718,1.062402,0.240966
ICL-Markov_V3_O2,L2_H2_D16_standard_AttnOnlyFalse_PE-rope_ResFalse_LR0.0001,ICL-Markov,3,2,standard,False,rope,False,2,2,16,0.0001,1.052525,1.059018,1.052525,0.237364
ICL-Markov_V3_O2,L2_H1_D16_linear_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0001,ICL-Markov,3,2,linear,True,absolute,True,2,1,16,0.0001,1.046349,1.050176,1.046349,0.230049
ICL-Markov_V3_O2,L2_H2_D16_linear_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0001,ICL-Markov,3,2,linear,True,absolute,True,2,2,16,0.0001,1.047843,1.051119,1.047843,0.237517
ICL-Markov_V3_O2,L2_H1_D16_linear_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0001,ICL-Markov,3,2,linear,True,absolute,False,2,1,16,0.0001,1.060200,1.062639,1.060200,0.241446
ICL-Markov_V3_O2,L2_H2_D16_linear_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0001,ICL-Markov,3,2,linear,True,absolute,False,2,2,16,0.0001,1.062758,1.056926,1.062758,0.242845
ICL-Markov_V3_O2,L2_H1_D16_linear_AttnOnlyTrue_PE-rope_ResTrue_LR0.0001,ICL-Markov,3,2,linear,True,rope,True,2,1,16,0.0001,1.057183,1.059229,1.057183,0.236642
ICL-Markov_V3_O2,L2_H2_D16_linear_AttnOnlyTrue_PE-rope_ResTrue_LR0.0001,ICL-Markov,3,2,linear,True,rope,True,2,2,16,0.0001,1.053720,1.058645,1.053720,0.236881
ICL-Markov_V3_O2,L2_H1_D16_linear_AttnOnlyTrue_PE-rope_ResFalse_LR0.0001,ICL-Markov,3,2,linear,True,rope,False,2,1,16,0.0001,1.069106,1.067232,1.069106,0.240555
ICL-Markov_V3_O2,L2_H2_D16_linear_AttnOnlyTrue_PE-rope_ResFalse_LR0.0001,ICL-Markov,3,2,linear,True,rope,False,2,2,16,0.0001,1.057334,1.061128,1.057334,0.241093
ICL-Markov_V3_O2,L2_H1_D16_linear_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0001,ICL-Markov,3,2,linear,False,absolute,True,2,1,16,0.0001,1.050777,1.051644,1.050777,0.235972
ICL-Markov_V3_O2,L2_H2_D16_linear_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0001,ICL-Markov,3,2,linear,False,absolute,True,2,2,16,0.0001,1.055031,1.057620,1.055031,0.232332
ICL-Markov_V3_O2,L2_H1_D16_linear_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0001,ICL-Markov,3,2,linear,False,absolute,False,2,1,16,0.0001,1.057109,1.056935,1.057109,0.237622
ICL-Markov_V3_O2,L2_H2_D16_linear_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0001,ICL-Markov,3,2,linear,False,absolute,False,2,2,16,0.0001,1.058624,1.058107,1.058624,0.241142
ICL-Markov_V3_O2,L2_H1_D16_linear_AttnOnlyFalse_PE-rope_ResTrue_LR0.0001,ICL-Markov,3,2,linear,False,rope,True,2,1,16,0.0001,1.061748,1.055735,1.061748,0.238738
ICL-Markov_V3_O2,L2_H2_D16_linear_AttnOnlyFalse_PE-rope_ResTrue_LR0.0001,ICL-Markov,3,2,linear,False,rope,True,2,2,16,0.0001,1.049797,1.054493,1.049797,0.236650
ICL-Markov_V3_O2,L2_H1_D16_linear_AttnOnlyFalse_PE-rope_ResFalse_LR0.0001,ICL-Markov,3,2,linear,False,rope,False,2,1,16,0.0001,1.063441,1.065998,1.063441,0.241046
ICL-Markov_V3_O2,L2_H2_D16_linear_AttnOnlyFalse_PE-rope_ResFalse_LR0.0001,ICL-Markov,3,2,linear,False,rope,False,2,2,16,0.0001,1.062284,1.060306,1.062284,0.242907
ICL-Markov_V3_O2,L1_H1_D16_performer_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0001,ICL-Markov,3,2,performer,True,absolute,True,1,1,16,0.0001,1.052907,1.055394,1.052907,0.239898
ICL-Markov_V3_O2,L1_H2_D16_performer_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0001,ICL-Markov,3,2,performer,True,absolute,True,1,2,16,0.0001,1.049012,1.051010,1.049012,0.233141
ICL-Markov_V3_O2,L1_H1_D16_performer_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0001,ICL-Markov,3,2,performer,True,absolute,False,1,1,16,0.0001,1.066506,1.058823,1.066506,0.246462
ICL-Markov_V3_O2,L1_H2_D16_performer_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0001,ICL-Markov,3,2,performer,True,absolute,False,1,2,16,0.0001,1.051811,1.058942,1.051811,0.239960
ICL-Markov_V3_O2,L1_H1_D16_performer_AttnOnlyTrue_PE-rope_ResTrue_LR0.0001,ICL-Markov,3,2,performer,True,rope,True,1,1,16,0.0001,1.055260,1.055145,1.055260,0.235343
ICL-Markov_V3_O2,L1_H2_D16_performer_AttnOnlyTrue_PE-rope_ResTrue_LR0.0001,ICL-Markov,3,2,performer,True,rope,True,1,2,16,0.0001,1.059950,1.056755,1.059950,0.239006
ICL-Markov_V3_O2,L1_H1_D16_performer_AttnOnlyTrue_PE-rope_ResFalse_LR0.0001,ICL-Markov,3,2,performer,True,rope,False,1,1,16,0.0001,1.063191,1.063381,1.063191,0.239997
ICL-Markov_V3_O2,L1_H2_D16_performer_AttnOnlyTrue_PE-rope_ResFalse_LR0.0001,ICL-Markov,3,2,performer,True,rope,False,1,2,16,0.0001,1.062108,1.061867,1.062108,0.241154
ICL-Markov_V3_O2,L1_H1_D16_performer_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0001,ICL-Markov,3,2,performer,False,absolute,True,1,1,16,0.0001,1.054858,1.053700,1.054858,0.238833
ICL-Markov_V3_O2,L1_H2_D16_performer_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0001,ICL-Markov,3,2,performer,False,absolute,True,1,2,16,0.0001,1.056188,1.052635,1.056188,0.235679
ICL-Markov_V3_O2,L1_H1_D16_performer_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0001,ICL-Markov,3,2,performer,False,absolute,False,1,1,16,0.0001,1.049100,1.050565,1.049100,0.230871
ICL-Markov_V3_O2,L1_H2_D16_performer_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0001,ICL-Markov,3,2,performer,False,absolute,False,1,2,16,0.0001,1.059862,1.056569,1.059862,0.243939
ICL-Markov_V3_O2,L1_H1_D16_performer_AttnOnlyFalse_PE-rope_ResTrue_LR0.0001,ICL-Markov,3,2,performer,False,rope,True,1,1,16,0.0001,1.058979,1.057165,1.058979,0.239150
ICL-Markov_V3_O2,L1_H2_D16_performer_AttnOnlyFalse_PE-rope_ResTrue_LR0.0001,ICL-Markov,3,2,performer,False,rope,True,1,2,16,0.0001,1.058806,1.056258,1.058806,0.236234
ICL-Markov_V3_O2,L1_H1_D16_performer_AttnOnlyFalse_PE-rope_ResFalse_LR0.0001,ICL-Markov,3,2,performer,False,rope,False,1,1,16,0.0001,1.058753,1.059808,1.058753,0.240718
ICL-Markov_V3_O2,L1_H2_D16_performer_AttnOnlyFalse_PE-rope_ResFalse_LR0.0001,ICL-Markov,3,2,performer,False,rope,False,1,2,16,0.0001,1.049171,1.055850,1.049171,0.239429
ICL-Markov_V3_O2,L1_H1_D16_standard_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0001,ICL-Markov,3,2,standard,True,absolute,True,1,1,16,0.0001,1.053979,1.056270,1.053979,0.235310
ICL-Markov_V3_O2,L1_H2_D16_standard_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0001,ICL-Markov,3,2,standard,True,absolute,True,1,2,16,0.0001,1.050625,1.053891,1.050625,0.230198
ICL-Markov_V3_O2,L1_H1_D16_standard_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0001,ICL-Markov,3,2,standard,True,absolute,False,1,1,16,0.0001,1.056833,1.058373,1.056833,0.239420
ICL-Markov_V3_O2,L1_H2_D16_standard_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0001,ICL-Markov,3,2,standard,True,absolute,False,1,2,16,0.0001,1.060743,1.056368,1.060743,0.232483
ICL-Markov_V3_O2,L1_H1_D16_standard_AttnOnlyTrue_PE-rpe_ResTrue_LR0.0001,ICL-Markov,3,2,standard,True,rpe,True,1,1,16,0.0001,1.059822,1.056772,1.059822,0.242545
ICL-Markov_V3_O2,L1_H2_D16_standard_AttnOnlyTrue_PE-rpe_ResTrue_LR0.0001,ICL-Markov,3,2,standard,True,rpe,True,1,2,16,0.0001,1.057782,1.057601,1.057782,0.232561
ICL-Markov_V3_O2,L1_H1_D16_standard_AttnOnlyTrue_PE-rpe_ResFalse_LR0.0001,ICL-Markov,3,2,standard,True,rpe,False,1,1,16,0.0001,1.059253,1.062049,1.059253,0.240790
ICL-Markov_V3_O2,L1_H2_D16_standard_AttnOnlyTrue_PE-rpe_ResFalse_LR0.0001,ICL-Markov,3,2,standard,True,rpe,False,1,2,16,0.0001,1.060918,1.062446,1.060918,0.239569
ICL-Markov_V3_O2,L1_H1_D16_standard_AttnOnlyTrue_PE-rope_ResTrue_LR0.0001,ICL-Markov,3,2,standard,True,rope,True,1,1,16,0.0001,1.062940,1.054369,1.062940,0.237367
ICL-Markov_V3_O2,L1_H2_D16_standard_AttnOnlyTrue_PE-rope_ResTrue_LR0.0001,ICL-Markov,3,2,standard,True,rope,True,1,2,16,0.0001,1.056879,1.055285,1.056879,0.237182
ICL-Markov_V3_O2,L1_H1_D16_standard_AttnOnlyTrue_PE-rope_ResFalse_LR0.0001,ICL-Markov,3,2,standard,True,rope,False,1,1,16,0.0001,1.064452,1.064773,1.064452,0.242323
ICL-Markov_V3_O2,L1_H2_D16_standard_AttnOnlyTrue_PE-rope_ResFalse_LR0.0001,ICL-Markov,3,2,standard,True,rope,False,1,2,16,0.0001,1.058515,1.060287,1.058515,0.238237
ICL-Markov_V3_O2,L1_H1_D16_standard_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0001,ICL-Markov,3,2,standard,False,absolute,True,1,1,16,0.0001,1.051736,1.053826,1.051736,0.234408
ICL-Markov_V3_O2,L1_H2_D16_standard_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0001,ICL-Markov,3,2,standard,False,absolute,True,1,2,16,0.0001,1.056954,1.051537,1.056954,0.234705
ICL-Markov_V3_O2,L1_H1_D16_standard_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0001,ICL-Markov,3,2,standard,False,absolute,False,1,1,16,0.0001,1.064507,1.055685,1.064507,0.242266
ICL-Markov_V3_O2,L1_H2_D16_standard_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0001,ICL-Markov,3,2,standard,False,absolute,False,1,2,16,0.0001,1.065293,1.058535,1.065293,0.239365
ICL-Markov_V3_O2,L1_H1_D16_standard_AttnOnlyFalse_PE-rpe_ResTrue_LR0.0001,ICL-Markov,3,2,standard,False,rpe,True,1,1,16,0.0001,1.059707,1.060008,1.059707,0.238799
ICL-Markov_V3_O2,L1_H2_D16_standard_AttnOnlyFalse_PE-rpe_ResTrue_LR0.0001,ICL-Markov,3,2,standard,False,rpe,True,1,2,16,0.0001,1.055703,1.056565,1.055703,0.242411
ICL-Markov_V3_O2,L1_H1_D16_standard_AttnOnlyFalse_PE-rpe_ResFalse_LR0.0001,ICL-Markov,3,2,standard,False,rpe,False,1,1,16,0.0001,1.062989,1.063006,1.062989,0.241637
ICL-Markov_V3_O2,L1_H2_D16_standard_AttnOnlyFalse_PE-rpe_ResFalse_LR0.0001,ICL-Markov,3,2,standard,False,rpe,False,1,2,16,0.0001,1.051326,1.056490,1.051326,0.242730
ICL-Markov_V3_O2,L1_H1_D16_standard_AttnOnlyFalse_PE-rope_ResTrue_LR0.0001,ICL-Markov,3,2,standard,False,rope,True,1,1,16,0.0001,1.059104,1.055057,1.059104,0.239888
ICL-Markov_V3_O2,L1_H2_D16_standard_AttnOnlyFalse_PE-rope_ResTrue_LR0.0001,ICL-Markov,3,2,standard,False,rope,True,1,2,16,0.0001,1.049573,1.055323,1.049572,0.237013
ICL-Markov_V3_O2,L1_H1_D16_standard_AttnOnlyFalse_PE-rope_ResFalse_LR0.0001,ICL-Markov,3,2,standard,False,rope,False,1,1,16,0.0001,1.066183,1.064029,1.066182,0.241094
ICL-Markov_V3_O2,L1_H2_D16_standard_AttnOnlyFalse_PE-rope_ResFalse_LR0.0001,ICL-Markov,3,2,standard,False,rope,False,1,2,16,0.0001,1.056446,1.061214,1.056445,0.239259
ICL-Markov_V3_O2,L1_H1_D16_linear_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0001,ICL-Markov,3,2,linear,True,absolute,True,1,1,16,0.0001,1.055185,1.060267,1.055185,0.235418
ICL-Markov_V3_O2,L1_H2_D16_linear_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0001,ICL-Markov,3,2,linear,True,absolute,True,1,2,16,0.0001,1.045188,1.051445,1.045188,0.229007
ICL-Markov_V3_O2,L1_H1_D16_linear_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0001,ICL-Markov,3,2,linear,True,absolute,False,1,1,16,0.0001,1.053942,1.054339,1.053942,0.236333
ICL-Markov_V3_O2,L1_H2_D16_linear_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0001,ICL-Markov,3,2,linear,True,absolute,False,1,2,16,0.0001,1.064888,1.061084,1.064888,0.238947
ICL-Markov_V3_O2,L1_H1_D16_linear_AttnOnlyTrue_PE-rope_ResTrue_LR0.0001,ICL-Markov,3,2,linear,True,rope,True,1,1,16,0.0001,1.055834,1.054194,1.055834,0.233738
ICL-Markov_V3_O2,L1_H2_D16_linear_AttnOnlyTrue_PE-rope_ResTrue_LR0.0001,ICL-Markov,3,2,linear,True,rope,True,1,2,16,0.0001,1.062373,1.057281,1.062373,0.233842
ICL-Markov_V3_O2,L1_H1_D16_linear_AttnOnlyTrue_PE-rope_ResFalse_LR0.0001,ICL-Markov,3,2,linear,True,rope,False,1,1,16,0.0001,1.065676,1.064204,1.065676,0.247856
ICL-Markov_V3_O2,L1_H2_D16_linear_AttnOnlyTrue_PE-rope_ResFalse_LR0.0001,ICL-Markov,3,2,linear,True,rope,False,1,2,16,0.0001,1.060095,1.061547,1.060095,0.241020
ICL-Markov_V3_O2,L1_H1_D16_linear_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0001,ICL-Markov,3,2,linear,False,absolute,True,1,1,16,0.0001,1.060341,1.058784,1.060341,0.240104
ICL-Markov_V3_O2,L1_H2_D16_linear_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0001,ICL-Markov,3,2,linear,False,absolute,True,1,2,16,0.0001,1.056065,1.051472,1.056065,0.237034
ICL-Markov_V3_O2,L1_H1_D16_linear_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0001,ICL-Markov,3,2,linear,False,absolute,False,1,1,16,0.0001,1.060051,1.059845,1.060051,0.242271
ICL-Markov_V3_O2,L1_H2_D16_linear_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0001,ICL-Markov,3,2,linear,False,absolute,False,1,2,16,0.0001,1.054455,1.057430,1.054455,0.242839
ICL-Markov_V3_O2,L1_H1_D16_linear_AttnOnlyFalse_PE-rope_ResTrue_LR0.0001,ICL-Markov,3,2,linear,False,rope,True,1,1,16,0.0001,1.055574,1.058206,1.055574,0.239944
ICL-Markov_V3_O2,L1_H2_D16_linear_AttnOnlyFalse_PE-rope_ResTrue_LR0.0001,ICL-Markov,3,2,linear,False,rope,True,1,2,16,0.0001,1.053223,1.058716,1.053223,0.238525
ICL-Markov_V3_O2,L1_H1_D16_linear_AttnOnlyFalse_PE-rope_ResFalse_LR0.0001,ICL-Markov,3,2,linear,False,rope,False,1,1,16,0.0001,1.059402,1.061565,1.059402,0.239958
ICL-Markov_V3_O2,L1_H2_D16_linear_AttnOnlyFalse_PE-rope_ResFalse_LR0.0001,ICL-Markov,3,2,linear,False,rope,False,1,2,16,0.0001,1.055377,1.059485,1.055377,0.237591
ICL-Markov_V2_O1,L2_H1_D16_performer_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0001,ICL-Markov,2,1,performer,True,absolute,True,2,1,16,0.0001,0.539770,0.543546,0.539770,0.059519
ICL-Markov_V2_O1,L2_H2_D16_performer_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0001,ICL-Markov,2,1,performer,True,absolute,True,2,2,16,0.0001,0.533528,0.525159,0.533528,0.043468
ICL-Markov_V2_O1,L2_H1_D16_performer_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0001,ICL-Markov,2,1,performer,True,absolute,False,2,1,16,0.0001,0.560410,0.560635,0.560410,0.079552
ICL-Markov_V2_O1,L2_H2_D16_performer_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0001,ICL-Markov,2,1,performer,True,absolute,False,2,2,16,0.0001,0.529276,0.526992,0.529276,0.044774
ICL-Markov_V2_O1,L2_H1_D16_performer_AttnOnlyTrue_PE-rope_ResTrue_LR0.0001,ICL-Markov,2,1,performer,True,rope,True,2,1,16,0.0001,0.542261,0.543789,0.542261,0.060359
ICL-Markov_V2_O1,L2_H2_D16_performer_AttnOnlyTrue_PE-rope_ResTrue_LR0.0001,ICL-Markov,2,1,performer,True,rope,True,2,2,16,0.0001,0.535402,0.531660,0.535402,0.054047
ICL-Markov_V2_O1,L2_H1_D16_performer_AttnOnlyTrue_PE-rope_ResFalse_LR0.0001,ICL-Markov,2,1,performer,True,rope,False,2,1,16,0.0001,0.577632,0.566372,0.577632,0.084109
ICL-Markov_V2_O1,L2_H2_D16_performer_AttnOnlyTrue_PE-rope_ResFalse_LR0.0001,ICL-Markov,2,1,performer,True,rope,False,2,2,16,0.0001,0.543615,0.540190,0.543615,0.062180
ICL-Markov_V2_O1,L2_H1_D16_performer_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0001,ICL-Markov,2,1,performer,False,absolute,True,2,1,16,0.0001,0.524571,0.533188,0.524571,0.050679
ICL-Markov_V2_O1,L2_H2_D16_performer_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0001,ICL-Markov,2,1,performer,False,absolute,True,2,2,16,0.0001,0.538067,0.531840,0.538067,0.053062
ICL-Markov_V2_O1,L2_H1_D16_performer_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0001,ICL-Markov,2,1,performer,False,absolute,False,2,1,16,0.0001,0.555328,0.559361,0.555328,0.075763
ICL-Markov_V2_O1,L2_H2_D16_performer_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0001,ICL-Markov,2,1,performer,False,absolute,False,2,2,16,0.0001,0.527198,0.530895,0.527198,0.053024
ICL-Markov_V2_O1,L2_H1_D16_performer_AttnOnlyFalse_PE-rope_ResTrue_LR0.0001,ICL-Markov,2,1,performer,False,rope,True,2,1,16,0.0001,0.540550,0.537226,0.540550,0.051953
ICL-Markov_V2_O1,L2_H2_D16_performer_AttnOnlyFalse_PE-rope_ResTrue_LR0.0001,ICL-Markov,2,1,performer,False,rope,True,2,2,16,0.0001,0.542955,0.541328,0.542955,0.056810
ICL-Markov_V2_O1,L2_H1_D16_performer_AttnOnlyFalse_PE-rope_ResFalse_LR0.0001,ICL-Markov,2,1,performer,False,rope,False,2,1,16,0.0001,0.556006,0.550429,0.556006,0.071716
