Dataset_Setting,Model_Setting,Data_Name,Num_Symbols,N_Order,Model_Type,Attention_Only,PE_Type,Use_Residual,Layers,Heads,Embed_Dim,LR,Final_Sample_CE,Final_Theory_CE,Final_Sample_KL,Final_Theory_KL
HMM_V2_O2,L2_H2_D16_standard_AttnOnlyTrue_PE-rope_ResFalse_LR0.0005,HMM,2,2,standard,True,rope,False,2,2,16,0.0005,0.963230,0.963364,0.963230,0.288893
HMM_V2_O2,L2_H1_D16_standard_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0005,HMM,2,2,standard,False,absolute,True,2,1,16,0.0005,0.754161,0.755774,0.754161,0.179661
HMM_V2_O2,L2_H2_D16_standard_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0005,HMM,2,2,standard,False,absolute,True,2,2,16,0.0005,0.648183,0.643804,0.648183,0.059731
HMM_V2_O2,L2_H1_D16_standard_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0005,HMM,2,2,standard,False,absolute,False,2,1,16,0.0005,0.735383,0.730706,0.735383,0.056269
HMM_V2_O2,L2_H2_D16_standard_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0005,HMM,2,2,standard,False,absolute,False,2,2,16,0.0005,2.183393,2.202207,2.183392,1.748505
HMM_V2_O2,L2_H1_D16_standard_AttnOnlyFalse_PE-rpe_ResTrue_LR0.0005,HMM,2,2,standard,False,rpe,True,2,1,16,0.0005,0.637347,0.644954,0.637347,0.187469
HMM_V2_O2,L2_H2_D16_standard_AttnOnlyFalse_PE-rpe_ResTrue_LR0.0005,HMM,2,2,standard,False,rpe,True,2,2,16,0.0005,0.693649,0.691442,0.693649,0.019345
HMM_V2_O2,L2_H1_D16_standard_AttnOnlyFalse_PE-rpe_ResFalse_LR0.0005,HMM,2,2,standard,False,rpe,False,2,1,16,0.0005,1.035227,1.029782,1.035227,0.366666
HMM_V2_O2,L2_H2_D16_standard_AttnOnlyFalse_PE-rpe_ResFalse_LR0.0005,HMM,2,2,standard,False,rpe,False,2,2,16,0.0005,1.046389,1.043033,1.046389,0.555605
HMM_V2_O2,L2_H1_D16_standard_AttnOnlyFalse_PE-rope_ResTrue_LR0.0005,HMM,2,2,standard,False,rope,True,2,1,16,0.0005,1.011955,1.034452,1.011955,0.376552
HMM_V2_O2,L2_H2_D16_standard_AttnOnlyFalse_PE-rope_ResTrue_LR0.0005,HMM,2,2,standard,False,rope,True,2,2,16,0.0005,0.642853,0.640188,0.642853,0.161019
HMM_V2_O2,L2_H1_D16_standard_AttnOnlyFalse_PE-rope_ResFalse_LR0.0005,HMM,2,2,standard,False,rope,False,2,1,16,0.0005,1.833946,1.800783,1.833946,1.152160
HMM_V2_O2,L2_H2_D16_standard_AttnOnlyFalse_PE-rope_ResFalse_LR0.0005,HMM,2,2,standard,False,rope,False,2,2,16,0.0005,0.920917,0.920599,0.920917,0.276860
HMM_V2_O2,L2_H1_D16_linear_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0005,HMM,2,2,linear,True,absolute,True,2,1,16,0.0005,1.595668,1.560155,1.595668,0.905546
HMM_V2_O2,L2_H2_D16_linear_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0005,HMM,2,2,linear,True,absolute,True,2,2,16,0.0005,1.217677,1.208830,1.217677,0.653664
HMM_V2_O2,L2_H1_D16_linear_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0005,HMM,2,2,linear,True,absolute,False,2,1,16,0.0005,1.264782,1.264959,1.264782,0.771690
HMM_V2_O2,L2_H2_D16_linear_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0005,HMM,2,2,linear,True,absolute,False,2,2,16,0.0005,0.718317,0.716197,0.718317,0.060705
HMM_V2_O2,L2_H1_D16_linear_AttnOnlyTrue_PE-rope_ResTrue_LR0.0005,HMM,2,2,linear,True,rope,True,2,1,16,0.0005,1.005668,0.993751,1.005668,0.321181
HMM_V2_O2,L2_H2_D16_linear_AttnOnlyTrue_PE-rope_ResTrue_LR0.0005,HMM,2,2,linear,True,rope,True,2,2,16,0.0005,0.716520,0.714610,0.716520,0.064282
HMM_V2_O2,L2_H1_D16_linear_AttnOnlyTrue_PE-rope_ResFalse_LR0.0005,HMM,2,2,linear,True,rope,False,2,1,16,0.0005,0.515935,0.518299,0.515935,0.147284
HMM_V2_O2,L2_H2_D16_linear_AttnOnlyTrue_PE-rope_ResFalse_LR0.0005,HMM,2,2,linear,True,rope,False,2,2,16,0.0005,0.615118,0.613346,0.615118,0.206378
HMM_V2_O2,L2_H1_D16_linear_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0005,HMM,2,2,linear,False,absolute,True,2,1,16,0.0005,0.757078,0.756931,0.757078,0.098231
HMM_V2_O2,L2_H2_D16_linear_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0005,HMM,2,2,linear,False,absolute,True,2,2,16,0.0005,0.821824,0.819583,0.821824,0.419837
HMM_V2_O2,L2_H1_D16_linear_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0005,HMM,2,2,linear,False,absolute,False,2,1,16,0.0005,1.301437,1.294247,1.301437,0.733785
HMM_V2_O2,L2_H2_D16_linear_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0005,HMM,2,2,linear,False,absolute,False,2,2,16,0.0005,0.644912,0.679057,0.644912,0.094141
HMM_V2_O2,L2_H1_D16_linear_AttnOnlyFalse_PE-rope_ResTrue_LR0.0005,HMM,2,2,linear,False,rope,True,2,1,16,0.0005,0.573725,0.565443,0.573725,0.019940
HMM_V2_O2,L2_H2_D16_linear_AttnOnlyFalse_PE-rope_ResTrue_LR0.0005,HMM,2,2,linear,False,rope,True,2,2,16,0.0005,0.663887,0.664948,0.663887,0.124226
HMM_V2_O2,L2_H1_D16_linear_AttnOnlyFalse_PE-rope_ResFalse_LR0.0005,HMM,2,2,linear,False,rope,False,2,1,16,0.0005,1.140494,1.139468,1.140494,0.514325
HMM_V2_O2,L2_H2_D16_linear_AttnOnlyFalse_PE-rope_ResFalse_LR0.0005,HMM,2,2,linear,False,rope,False,2,2,16,0.0005,1.866506,1.882829,1.866506,1.190559
HMM_V2_O2,L1_H1_D16_performer_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0005,HMM,2,2,performer,True,absolute,True,1,1,16,0.0005,0.753214,0.741903,0.753214,0.108369
HMM_V2_O2,L1_H2_D16_performer_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0005,HMM,2,2,performer,True,absolute,True,1,2,16,0.0005,0.773023,0.774098,0.773023,0.145521
HMM_V2_O2,L1_H1_D16_performer_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0005,HMM,2,2,performer,True,absolute,False,1,1,16,0.0005,0.564678,0.559072,0.564678,0.122719
HMM_V2_O2,L1_H2_D16_performer_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0005,HMM,2,2,performer,True,absolute,False,1,2,16,0.0005,0.669066,0.673078,0.669066,0.084265
HMM_V2_O2,L1_H1_D16_performer_AttnOnlyTrue_PE-rope_ResTrue_LR0.0005,HMM,2,2,performer,True,rope,True,1,1,16,0.0005,0.679767,0.677798,0.679767,0.067694
HMM_V2_O2,L1_H2_D16_performer_AttnOnlyTrue_PE-rope_ResTrue_LR0.0005,HMM,2,2,performer,True,rope,True,1,2,16,0.0005,0.844107,0.845226,0.844107,0.176383
HMM_V2_O2,L1_H1_D16_performer_AttnOnlyTrue_PE-rope_ResFalse_LR0.0005,HMM,2,2,performer,True,rope,False,1,1,16,0.0005,0.717343,0.717960,0.717343,0.046814
HMM_V2_O2,L1_H2_D16_performer_AttnOnlyTrue_PE-rope_ResFalse_LR0.0005,HMM,2,2,performer,True,rope,False,1,2,16,0.0005,0.687296,0.687222,0.687296,0.349838
HMM_V2_O2,L1_H1_D16_performer_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0005,HMM,2,2,performer,False,absolute,True,1,1,16,0.0005,0.828700,0.829671,0.828700,0.778611
HMM_V2_O2,L1_H2_D16_performer_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0005,HMM,2,2,performer,False,absolute,True,1,2,16,0.0005,1.011756,1.014035,1.011756,0.723894
HMM_V2_O2,L1_H1_D16_performer_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0005,HMM,2,2,performer,False,absolute,False,1,1,16,0.0005,2.213100,2.209026,2.213100,1.863334
HMM_V2_O2,L1_H2_D16_performer_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0005,HMM,2,2,performer,False,absolute,False,1,2,16,0.0005,0.758037,0.773118,0.758037,0.102921
HMM_V2_O2,L1_H1_D16_performer_AttnOnlyFalse_PE-rope_ResTrue_LR0.0005,HMM,2,2,performer,False,rope,True,1,1,16,0.0005,0.510479,0.520363,0.510479,0.007372
HMM_V2_O2,L1_H2_D16_performer_AttnOnlyFalse_PE-rope_ResTrue_LR0.0005,HMM,2,2,performer,False,rope,True,1,2,16,0.0005,0.762522,0.762949,0.762522,0.080934
HMM_V2_O2,L1_H1_D16_performer_AttnOnlyFalse_PE-rope_ResFalse_LR0.0005,HMM,2,2,performer,False,rope,False,1,1,16,0.0005,0.798348,0.795863,0.798348,0.131717
HMM_V2_O2,L1_H2_D16_performer_AttnOnlyFalse_PE-rope_ResFalse_LR0.0005,HMM,2,2,performer,False,rope,False,1,2,16,0.0005,0.528466,0.530798,0.528466,0.116489
HMM_V2_O2,L1_H1_D16_standard_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0005,HMM,2,2,standard,True,absolute,True,1,1,16,0.0005,0.617207,0.616906,0.617207,0.039229
HMM_V2_O2,L1_H2_D16_standard_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0005,HMM,2,2,standard,True,absolute,True,1,2,16,0.0005,0.664372,0.649543,0.664372,0.027899
HMM_V2_O2,L1_H1_D16_standard_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0005,HMM,2,2,standard,True,absolute,False,1,1,16,0.0005,1.309943,1.312718,1.309943,0.769366
HMM_V2_O2,L1_H2_D16_standard_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0005,HMM,2,2,standard,True,absolute,False,1,2,16,0.0005,0.777351,0.774445,0.777351,0.181426
HMM_V2_O2,L1_H1_D16_standard_AttnOnlyTrue_PE-rpe_ResTrue_LR0.0005,HMM,2,2,standard,True,rpe,True,1,1,16,0.0005,0.646886,0.645877,0.646886,0.436336
HMM_V2_O2,L1_H2_D16_standard_AttnOnlyTrue_PE-rpe_ResTrue_LR0.0005,HMM,2,2,standard,True,rpe,True,1,2,16,0.0005,0.396076,0.397080,0.396076,0.241834
HMM_V2_O2,L1_H1_D16_standard_AttnOnlyTrue_PE-rpe_ResFalse_LR0.0005,HMM,2,2,standard,True,rpe,False,1,1,16,0.0005,0.709851,0.709694,0.709851,0.290191
HMM_V2_O2,L1_H2_D16_standard_AttnOnlyTrue_PE-rpe_ResFalse_LR0.0005,HMM,2,2,standard,True,rpe,False,1,2,16,0.0005,0.701202,0.702541,0.701202,0.066005
HMM_V2_O2,L1_H1_D16_standard_AttnOnlyTrue_PE-rope_ResTrue_LR0.0005,HMM,2,2,standard,True,rope,True,1,1,16,0.0005,1.194028,1.188889,1.194028,0.621404
HMM_V2_O2,L1_H2_D16_standard_AttnOnlyTrue_PE-rope_ResTrue_LR0.0005,HMM,2,2,standard,True,rope,True,1,2,16,0.0005,0.698097,0.699264,0.698097,0.021358
HMM_V2_O2,L1_H1_D16_standard_AttnOnlyTrue_PE-rope_ResFalse_LR0.0005,HMM,2,2,standard,True,rope,False,1,1,16,0.0005,2.832363,2.826542,2.832363,2.620289
HMM_V2_O2,L1_H2_D16_standard_AttnOnlyTrue_PE-rope_ResFalse_LR0.0005,HMM,2,2,standard,True,rope,False,1,2,16,0.0005,1.101582,1.119519,1.101582,0.466926
HMM_V2_O2,L1_H1_D16_standard_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0005,HMM,2,2,standard,False,absolute,True,1,1,16,0.0005,0.536507,0.531641,0.536507,0.004176
HMM_V2_O2,L1_H2_D16_standard_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0005,HMM,2,2,standard,False,absolute,True,1,2,16,0.0005,0.420957,0.418307,0.420957,0.023213
HMM_V2_O2,L1_H1_D16_standard_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0005,HMM,2,2,standard,False,absolute,False,1,1,16,0.0005,1.261977,1.276078,1.261977,0.740536
HMM_V2_O2,L1_H2_D16_standard_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0005,HMM,2,2,standard,False,absolute,False,1,2,16,0.0005,0.691679,0.692057,0.691679,0.016919
HMM_V2_O2,L1_H1_D16_standard_AttnOnlyFalse_PE-rpe_ResTrue_LR0.0005,HMM,2,2,standard,False,rpe,True,1,1,16,0.0005,0.291345,0.303485,0.291345,0.051814
HMM_V2_O2,L1_H2_D16_standard_AttnOnlyFalse_PE-rpe_ResTrue_LR0.0005,HMM,2,2,standard,False,rpe,True,1,2,16,0.0005,0.810399,0.812029,0.810399,0.159943
HMM_V2_O2,L1_H1_D16_standard_AttnOnlyFalse_PE-rpe_ResFalse_LR0.0005,HMM,2,2,standard,False,rpe,False,1,1,16,0.0005,0.797999,0.807610,0.797999,0.134532
HMM_V2_O2,L1_H2_D16_standard_AttnOnlyFalse_PE-rpe_ResFalse_LR0.0005,HMM,2,2,standard,False,rpe,False,1,2,16,0.0005,0.752081,0.752632,0.752081,0.245843
HMM_V2_O2,L1_H1_D16_standard_AttnOnlyFalse_PE-rope_ResTrue_LR0.0005,HMM,2,2,standard,False,rope,True,1,1,16,0.0005,0.630195,0.632136,0.630195,0.010828
HMM_V2_O2,L1_H2_D16_standard_AttnOnlyFalse_PE-rope_ResTrue_LR0.0005,HMM,2,2,standard,False,rope,True,1,2,16,0.0005,0.673156,0.663543,0.673156,0.012908
HMM_V2_O2,L1_H1_D16_standard_AttnOnlyFalse_PE-rope_ResFalse_LR0.0005,HMM,2,2,standard,False,rope,False,1,1,16,0.0005,1.072467,1.060537,1.072467,0.424374
HMM_V2_O2,L1_H2_D16_standard_AttnOnlyFalse_PE-rope_ResFalse_LR0.0005,HMM,2,2,standard,False,rope,False,1,2,16,0.0005,0.677814,0.677856,0.677814,0.026679
HMM_V2_O2,L1_H1_D16_linear_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0005,HMM,2,2,linear,True,absolute,True,1,1,16,0.0005,0.794133,0.795279,0.794133,0.141943
HMM_V2_O2,L1_H2_D16_linear_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0005,HMM,2,2,linear,True,absolute,True,1,2,16,0.0005,1.146497,1.162819,1.146497,0.484062
HMM_V2_O2,L1_H1_D16_linear_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0005,HMM,2,2,linear,True,absolute,False,1,1,16,0.0005,0.667565,0.668288,0.667565,0.186129
HMM_V2_O2,L1_H2_D16_linear_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0005,HMM,2,2,linear,True,absolute,False,1,2,16,0.0005,0.905604,0.899708,0.905604,0.298644
HMM_V2_O2,L1_H1_D16_linear_AttnOnlyTrue_PE-rope_ResTrue_LR0.0005,HMM,2,2,linear,True,rope,True,1,1,16,0.0005,0.504308,0.502783,0.504308,0.033139
HMM_V2_O2,L1_H2_D16_linear_AttnOnlyTrue_PE-rope_ResTrue_LR0.0005,HMM,2,2,linear,True,rope,True,1,2,16,0.0005,0.823290,0.826660,0.823290,0.157652
HMM_V2_O2,L1_H1_D16_linear_AttnOnlyTrue_PE-rope_ResFalse_LR0.0005,HMM,2,2,linear,True,rope,False,1,1,16,0.0005,0.790077,0.796944,0.790077,0.119318
HMM_V2_O2,L1_H2_D16_linear_AttnOnlyTrue_PE-rope_ResFalse_LR0.0005,HMM,2,2,linear,True,rope,False,1,2,16,0.0005,0.711857,0.716837,0.711857,0.094189
HMM_V2_O2,L1_H1_D16_linear_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0005,HMM,2,2,linear,False,absolute,True,1,1,16,0.0005,0.646822,0.643838,0.646822,0.041525
HMM_V2_O2,L1_H2_D16_linear_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0005,HMM,2,2,linear,False,absolute,True,1,2,16,0.0005,0.702763,0.703483,0.702763,0.057327
HMM_V2_O2,L1_H1_D16_linear_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0005,HMM,2,2,linear,False,absolute,False,1,1,16,0.0005,1.967016,1.959238,1.967016,1.409288
HMM_V2_O2,L1_H2_D16_linear_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0005,HMM,2,2,linear,False,absolute,False,1,2,16,0.0005,0.754967,0.754745,0.754967,0.076793
HMM_V2_O2,L1_H1_D16_linear_AttnOnlyFalse_PE-rope_ResTrue_LR0.0005,HMM,2,2,linear,False,rope,True,1,1,16,0.0005,0.814061,0.801475,0.814061,0.253456
HMM_V2_O2,L1_H2_D16_linear_AttnOnlyFalse_PE-rope_ResTrue_LR0.0005,HMM,2,2,linear,False,rope,True,1,2,16,0.0005,0.795977,0.794190,0.795977,0.210451
HMM_V2_O2,L1_H1_D16_linear_AttnOnlyFalse_PE-rope_ResFalse_LR0.0005,HMM,2,2,linear,False,rope,False,1,1,16,0.0005,0.634081,0.640633,0.634081,0.009305
HMM_V2_O2,L1_H2_D16_linear_AttnOnlyFalse_PE-rope_ResFalse_LR0.0005,HMM,2,2,linear,False,rope,False,1,2,16,0.0005,2.495006,2.460184,2.495006,2.003357
HMM_V2_O1,L2_H1_D16_performer_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0005,HMM,2,1,performer,True,absolute,True,2,1,16,0.0005,0.790410,0.789119,0.790410,0.189626
HMM_V2_O1,L2_H2_D16_performer_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0005,HMM,2,1,performer,True,absolute,True,2,2,16,0.0005,0.628324,0.625702,0.628324,0.012737
HMM_V2_O1,L2_H1_D16_performer_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0005,HMM,2,1,performer,True,absolute,False,2,1,16,0.0005,0.651479,0.651291,0.651479,0.095745
HMM_V2_O1,L2_H2_D16_performer_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0005,HMM,2,1,performer,True,absolute,False,2,2,16,0.0005,0.694108,0.672323,0.694108,0.043691
HMM_V2_O1,L2_H1_D16_performer_AttnOnlyTrue_PE-rope_ResTrue_LR0.0005,HMM,2,1,performer,True,rope,True,2,1,16,0.0005,1.492216,1.481775,1.492216,0.877363
HMM_V2_O1,L2_H2_D16_performer_AttnOnlyTrue_PE-rope_ResTrue_LR0.0005,HMM,2,1,performer,True,rope,True,2,2,16,0.0005,0.539790,0.539488,0.539790,0.197469
HMM_V2_O1,L2_H1_D16_performer_AttnOnlyTrue_PE-rope_ResFalse_LR0.0005,HMM,2,1,performer,True,rope,False,2,1,16,0.0005,0.546129,0.546402,0.546129,0.089716
HMM_V2_O1,L2_H2_D16_performer_AttnOnlyTrue_PE-rope_ResFalse_LR0.0005,HMM,2,1,performer,True,rope,False,2,2,16,0.0005,0.616346,0.617804,0.616346,0.087222
HMM_V2_O1,L2_H1_D16_performer_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0005,HMM,2,1,performer,False,absolute,True,2,1,16,0.0005,0.571064,0.575454,0.571064,0.047364
HMM_V2_O1,L2_H2_D16_performer_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0005,HMM,2,1,performer,False,absolute,True,2,2,16,0.0005,0.879201,0.886264,0.879201,0.246674
HMM_V2_O1,L2_H1_D16_performer_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0005,HMM,2,1,performer,False,absolute,False,2,1,16,0.0005,0.689856,0.684039,0.689856,0.029653
HMM_V2_O1,L2_H2_D16_performer_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0005,HMM,2,1,performer,False,absolute,False,2,2,16,0.0005,1.005782,1.008665,1.005782,0.412331
HMM_V2_O1,L2_H1_D16_performer_AttnOnlyFalse_PE-rope_ResTrue_LR0.0005,HMM,2,1,performer,False,rope,True,2,1,16,0.0005,1.246892,1.257105,1.246892,0.655717
HMM_V2_O1,L2_H2_D16_performer_AttnOnlyFalse_PE-rope_ResTrue_LR0.0005,HMM,2,1,performer,False,rope,True,2,2,16,0.0005,0.664784,0.663409,0.664784,0.011948
HMM_V2_O1,L2_H1_D16_performer_AttnOnlyFalse_PE-rope_ResFalse_LR0.0005,HMM,2,1,performer,False,rope,False,2,1,16,0.0005,0.276424,0.282144,0.276424,0.050425
HMM_V2_O1,L2_H2_D16_performer_AttnOnlyFalse_PE-rope_ResFalse_LR0.0005,HMM,2,1,performer,False,rope,False,2,2,16,0.0005,0.621966,0.629122,0.621966,0.044955
HMM_V2_O1,L2_H1_D16_standard_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0005,HMM,2,1,standard,True,absolute,True,2,1,16,0.0005,0.517092,0.521412,0.517092,0.000935
HMM_V2_O1,L2_H2_D16_standard_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0005,HMM,2,1,standard,True,absolute,True,2,2,16,0.0005,0.635716,0.636147,0.635716,0.037630
HMM_V2_O1,L2_H1_D16_standard_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0005,HMM,2,1,standard,True,absolute,False,2,1,16,0.0005,1.213539,1.219613,1.213539,0.649870
HMM_V2_O1,L2_H2_D16_standard_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0005,HMM,2,1,standard,True,absolute,False,2,2,16,0.0005,0.610263,0.617083,0.610263,0.001522
HMM_V2_O1,L2_H1_D16_standard_AttnOnlyTrue_PE-rpe_ResTrue_LR0.0005,HMM,2,1,standard,True,rpe,True,2,1,16,0.0005,0.697617,0.697110,0.697617,0.025829
HMM_V2_O1,L2_H2_D16_standard_AttnOnlyTrue_PE-rpe_ResTrue_LR0.0005,HMM,2,1,standard,True,rpe,True,2,2,16,0.0005,0.704754,0.705662,0.704754,0.062483
