Model_Type,Layers,Heads,PE_Type,Use_Residual,Attention_Only,LR,Final_Sample_CE,Final_Theory_CE,Final_Sample_KL,Final_Theory_KL
linear,2,1,rope,True,True,0.0001,0.85634,0.86172,0.85634,0.44343
linear,2,1,absolute,False,True,0.0005,0.69308,0.69283,0.69308,0.45044
linear,1,2,absolute,False,True,3e-05,1.03698,1.00289,1.03698,0.45084
linear,1,2,rope,False,True,0.0001,0.86006,0.86022,0.86006,0.45944
linear,1,2,absolute,False,False,0.0005,1.03914,1.04333,1.03914,0.48409
linear,2,1,rope,False,False,3e-05,0.66751,0.66758,0.66751,0.50721
linear,2,2,rope,False,True,0.0001,1.12164,1.11905,1.12164,0.51213
linear,2,2,rope,True,True,0.0001,0.84736,0.84856,0.84736,0.52186
linear,1,2,rope,False,False,0.0005,1.04,1.05623,1.04,0.5868
linear,1,1,absolute,True,False,0.0001,1.06156,1.04386,1.06156,0.59298
linear,1,1,rope,True,False,3e-05,0.9626,0.97359,0.9626,0.59298
linear,2,1,absolute,True,True,3e-05,1.05889,1.07086,1.05889,0.60675
linear,1,2,rope,False,False,0.0001,1.22481,1.21302,1.22481,0.65025
linear,1,1,absolute,False,True,0.0005,1.11681,1.1278,1.11681,0.67211
linear,1,1,rope,True,True,3e-05,1.24469,1.2522,1.24469,0.69772
linear,2,1,rope,False,False,0.0005,1.20927,1.22273,1.20927,0.71575
linear,2,1,rope,True,False,0.0005,1.18197,1.17512,1.18197,0.76169
linear,1,2,rope,True,False,3e-05,1.19989,1.20321,1.19989,0.77943
linear,2,1,absolute,False,True,0.0001,1.2954,1.28894,1.2954,0.7818
linear,2,1,rope,False,True,3e-05,1.30348,1.30657,1.30348,0.78241
linear,1,2,absolute,True,False,0.0005,1.32476,1.33026,1.32476,0.85114
linear,2,2,absolute,True,True,0.0005,1.16098,1.16554,1.16098,0.87404
linear,1,1,absolute,True,True,0.0001,0.9544,0.95477,0.9544,0.94852
linear,1,1,rope,False,True,0.0001,1.19829,1.21121,1.19829,0.9531
linear,1,2,rope,True,True,0.0001,1.56674,1.56164,1.56674,0.95523
linear,2,2,rope,False,False,3e-05,1.27375,1.26452,1.27375,1.02781
linear,2,1,rope,True,True,0.0005,1.56614,1.54586,1.56614,1.13944
linear,1,1,absolute,False,True,0.0001,1.76078,1.75632,1.76078,1.18881
linear,1,2,absolute,False,True,0.0005,1.75916,1.73359,1.75916,1.38197
linear,1,1,rope,False,True,0.0005,1.81149,1.81405,1.81149,1.62501
linear,2,2,absolute,True,False,0.0005,2.35266,2.30251,2.35266,1.88103
performer,1,1,absolute,False,True,0.0001,0.60697,0.60088,0.60697,0.02365
performer,2,1,rope,True,True,3e-05,0.55465,0.55783,0.55465,0.04474
performer,1,1,rope,False,True,0.0005,0.6643,0.6636,0.6643,0.04672
performer,2,1,rope,False,False,3e-05,0.72224,0.72115,0.72224,0.08755
performer,2,2,absolute,False,True,3e-05,0.61448,0.60607,0.61448,0.09358
performer,1,1,rope,False,True,3e-05,0.69134,0.69188,0.69134,0.10176
performer,1,2,rope,False,False,0.0005,0.66906,0.667,0.66906,0.11863
performer,1,1,rope,False,False,3e-05,0.59404,0.60289,0.59404,0.12483
performer,2,1,rope,True,True,0.0001,0.66231,0.6592,0.66231,0.12595
performer,2,1,absolute,False,False,3e-05,0.49875,0.49456,0.49875,0.14156
performer,2,2,absolute,False,False,3e-05,0.69524,0.69605,0.69524,0.1429
performer,2,2,absolute,True,False,0.0001,0.68124,0.68543,0.68124,0.14756
performer,2,2,rope,True,True,0.0005,0.77198,0.77057,0.77198,0.15567
performer,1,1,rope,False,False,0.0001,0.63696,0.6346,0.63696,0.15594
performer,2,2,rope,True,True,3e-05,0.69931,0.68667,0.69931,0.15938
performer,1,1,absolute,False,False,0.0001,0.78166,0.78163,0.78166,0.15979
performer,1,1,rope,False,True,0.0001,0.71967,0.71966,0.71967,0.16278
performer,1,2,absolute,True,True,3e-05,0.78404,0.78299,0.78404,0.16534
performer,2,2,absolute,False,False,0.0005,0.79867,0.79392,0.79867,0.17621
performer,1,2,absolute,True,False,0.0005,0.67798,0.68831,0.67798,0.17703
performer,2,1,absolute,True,False,0.0001,0.28736,0.28991,0.28736,0.1792
performer,2,1,absolute,False,False,0.0001,0.68917,0.68921,0.68917,0.17924
performer,1,1,absolute,True,False,0.0001,0.71647,0.71576,0.71647,0.18014
performer,1,1,absolute,True,False,0.0005,0.60365,0.59596,0.60365,0.18295
performer,2,2,rope,False,True,0.0005,0.72333,0.72665,0.72333,0.18797
performer,2,1,absolute,False,True,3e-05,0.74356,0.74464,0.74356,0.19582
performer,1,2,rope,True,True,3e-05,0.71237,0.71199,0.71237,0.19778
performer,2,1,rope,False,True,0.0005,0.66033,0.66333,0.66033,0.20252
performer,2,2,absolute,False,True,0.0001,0.75003,0.75414,0.75003,0.219
performer,1,1,absolute,True,True,0.0001,0.74026,0.7367,0.74026,0.22847
performer,2,2,rope,False,True,0.0001,0.51536,0.51308,0.51536,0.2412
performer,2,2,rope,False,False,0.0005,0.62532,0.62952,0.62532,0.25325
performer,1,2,absolute,False,False,3e-05,0.81392,0.82057,0.81392,0.25678
performer,2,1,absolute,False,True,0.0001,0.80881,0.81037,0.80881,0.2587
performer,1,2,absolute,True,False,0.0001,0.70444,0.70136,0.70444,0.26108
performer,2,2,rope,False,False,3e-05,0.74296,0.74047,0.74296,0.27156
performer,2,2,absolute,False,False,0.0001,0.84871,0.84411,0.84871,0.29574
performer,1,2,rope,True,True,0.0005,0.97468,0.98644,0.97468,0.29629
performer,2,2,absolute,True,False,3e-05,0.79337,0.82844,0.79337,0.29759
performer,2,1,absolute,True,True,0.0001,0.8491,0.84623,0.8491,0.29963
performer,1,2,rope,True,False,3e-05,0.80536,0.80509,0.80536,0.30001
performer,1,2,rope,False,True,3e-05,0.83219,0.84087,0.83219,0.30473
performer,1,2,rope,False,True,0.0005,0.85992,0.86106,0.85992,0.30637
performer,2,2,rope,True,False,0.0005,0.91418,0.91294,0.91418,0.32187
performer,1,1,rope,True,True,0.0001,0.87805,0.88861,0.87805,0.33979
performer,1,2,absolute,True,True,0.0005,0.81713,0.82241,0.81713,0.34707
performer,1,1,absolute,True,False,3e-05,0.85179,0.8502,0.85179,0.3609
performer,2,1,absolute,False,True,0.0005,0.49735,0.49714,0.49735,0.39016
performer,1,1,rope,True,False,0.0001,0.9741,0.96559,0.9741,0.3935
performer,2,2,rope,True,False,3e-05,0.65249,0.65404,0.65249,0.41438
performer,2,2,rope,True,False,0.0001,0.92097,0.92395,0.92097,0.41508
performer,2,1,rope,True,True,0.0005,0.87722,0.873,0.87722,0.41937
performer,1,2,rope,False,False,0.0001,0.85808,0.86025,0.85808,0.42446
performer,2,1,rope,False,False,0.0001,0.9719,0.96247,0.9719,0.42646
performer,2,1,absolute,True,True,0.0005,0.8918,0.88489,0.8918,0.43134
performer,1,1,absolute,False,True,0.0005,0.73506,0.73429,0.73506,0.43342
performer,1,2,rope,False,False,3e-05,0.8639,0.85764,0.8639,0.44311
performer,2,2,absolute,True,True,3e-05,0.97503,0.97578,0.97503,0.45132
performer,1,1,rope,True,False,3e-05,0.9662,0.96822,0.9662,0.46527
performer,2,1,rope,True,False,3e-05,0.99607,0.98387,0.99607,0.47096
performer,2,2,rope,False,False,0.0001,0.85269,0.85956,0.85269,0.47996
performer,1,2,rope,True,True,0.0001,0.82168,0.82276,0.82168,0.49176
performer,1,1,rope,True,True,3e-05,0.79163,0.79252,0.79163,0.495
performer,2,1,rope,False,True,3e-05,1.20702,1.17364,1.20702,0.49764
performer,2,2,absolute,True,True,0.0001,1.0536,1.05393,1.0536,0.49951
performer,2,1,absolute,True,False,3e-05,1.11773,1.12756,1.11773,0.50032
performer,1,2,absolute,True,False,3e-05,1.22542,1.20334,1.22542,0.53088
performer,1,1,absolute,True,True,0.0005,1.03282,1.04296,1.03282,0.55394
performer,1,1,rope,True,False,0.0005,0.92622,0.92768,0.92622,0.55995
performer,2,1,rope,True,False,0.0005,1.13599,1.15685,1.13599,0.5699
performer,1,1,rope,True,True,0.0005,1.08095,1.08377,1.08095,0.58816
performer,2,2,absolute,True,False,0.0005,1.16626,1.16116,1.16626,0.61868
performer,1,1,rope,False,False,0.0005,1.17126,1.17059,1.17126,0.61869
performer,1,2,rope,True,False,0.0001,1.15886,1.15849,1.15886,0.62436
performer,1,2,absolute,True,True,0.0001,0.82298,0.82266,0.82298,0.65036
performer,1,2,absolute,False,True,3e-05,1.08605,1.08985,1.08605,0.65722
performer,1,2,rope,True,False,0.0005,1.11938,1.1268,1.11938,0.67351
performer,2,2,rope,True,True,0.0001,1.30242,1.30852,1.30242,0.69488
performer,1,1,absolute,True,True,3e-05,0.93751,0.93621,0.93751,0.70582
performer,1,2,absolute,False,False,0.0005,1.13888,1.14182,1.13888,0.71279
performer,1,1,absolute,False,False,3e-05,1.21867,1.21539,1.21867,0.71975
performer,1,2,absolute,False,True,0.0005,1.29015,1.27464,1.29015,0.7203
performer,1,1,absolute,False,True,3e-05,1.1695,1.14466,1.1695,0.76851
performer,1,1,absolute,False,False,0.0005,1.31283,1.30615,1.31283,0.80807
performer,2,2,absolute,False,True,0.0005,1.31017,1.30724,1.31017,0.81632
performer,2,2,absolute,True,True,0.0005,0.89737,0.89815,0.89737,0.85669
performer,2,1,rope,False,True,0.0001,1.5184,1.50263,1.5184,0.88575
performer,2,1,rope,True,False,0.0001,1.30754,1.31289,1.30754,0.96221
performer,2,1,absolute,True,False,0.0005,1.61428,1.59583,1.61428,1.00309
performer,2,1,absolute,True,True,3e-05,1.50057,1.50611,1.50057,1.00448
performer,2,1,absolute,False,False,0.0005,1.09851,1.09699,1.09851,1.02672
performer,1,2,absolute,False,False,0.0001,1.52955,1.50956,1.52955,1.0299
performer,2,2,rope,False,True,3e-05,1.58533,1.57748,1.58533,1.15138
performer,2,1,rope,False,False,0.0005,1.56695,1.55927,1.56695,1.25564
performer,1,2,absolute,False,True,0.0001,1.96898,1.96821,1.96898,1.67962
performer,1,2,rope,False,True,0.0001,2.26806,2.26849,2.26806,2.0443
standard,1,2,rpe,False,False,0.0005,0.57005,0.57445,0.57005,0.03124
standard,2,1,rpe,True,True,0.0001,0.64704,0.64369,0.64704,0.04009
standard,2,1,rope,False,True,0.0001,0.66302,0.65563,0.66302,0.04095
standard,1,1,rpe,False,False,0.0001,0.67028,0.6727,0.67028,0.04105
standard,1,2,rpe,True,True,0.0005,0.52588,0.51918,0.52588,0.04452
standard,1,2,rope,True,False,3e-05,0.69275,0.69371,0.69275,0.04648
standard,2,2,absolute,True,False,0.0001,0.70458,0.70331,0.70458,0.06564
standard,1,1,absolute,False,False,0.0001,0.62816,0.59866,0.62816,0.0679
standard,2,2,rpe,True,True,0.0001,0.73051,0.74453,0.73051,0.08667
standard,1,2,rope,False,False,0.0005,0.69327,0.69737,0.69327,0.08777
standard,2,2,rpe,True,True,3e-05,0.6847,0.68467,0.6847,0.09046
standard,1,2,rope,False,True,0.0005,0.63641,0.64207,0.63641,0.09214
standard,1,1,rpe,False,True,3e-05,0.38255,0.38214,0.38255,0.09649
standard,2,2,absolute,False,False,3e-05,0.56275,0.56444,0.56275,0.11322
standard,2,2,rpe,False,False,0.0005,0.59276,0.59053,0.59276,0.11502
standard,2,1,rpe,True,True,0.0005,0.63635,0.63632,0.63635,0.12368
standard,2,2,absolute,True,False,3e-05,0.73895,0.73858,0.73895,0.1237
standard,1,1,absolute,True,False,3e-05,0.69725,0.69736,0.69725,0.12657
standard,1,1,rope,False,True,3e-05,0.67974,0.6811,0.67974,0.13014
standard,2,1,absolute,False,True,0.0001,0.70568,0.70927,0.70568,0.14189
standard,1,2,rpe,False,True,0.0001,0.73762,0.74006,0.73762,0.14622
standard,2,1,rope,False,True,3e-05,0.6936,0.69503,0.6936,0.15151
standard,1,2,absolute,True,True,3e-05,0.39867,0.39406,0.39867,0.16056
standard,2,1,absolute,True,True,0.0005,0.67561,0.67985,0.67561,0.1617
standard,2,1,absolute,False,True,0.0005,0.67235,0.66284,0.67235,0.16707
standard,1,2,rope,False,False,3e-05,0.75313,0.75643,0.75313,0.17121
standard,1,2,absolute,False,True,0.0001,0.72132,0.71926,0.72132,0.17862
standard,2,1,rpe,False,True,0.0005,0.73334,0.73312,0.73334,0.1795
standard,2,1,absolute,True,True,0.0001,0.65688,0.65635,0.65688,0.18799
standard,2,2,rpe,True,False,3e-05,0.78751,0.78759,0.78751,0.1894
standard,1,2,rope,False,False,0.0001,0.68588,0.68295,0.68588,0.1923
standard,1,1,rope,False,False,3e-05,0.67169,0.67234,0.67169,0.19562
standard,2,1,rpe,False,True,0.0001,0.7293,0.7342,0.7293,0.19566
standard,1,2,absolute,True,False,3e-05,0.71522,0.7164,0.71522,0.21463
standard,1,1,absolute,False,True,0.0001,0.87254,0.87376,0.87254,0.21502
standard,1,2,absolute,True,False,0.0001,0.36422,0.36351,0.36422,0.21573
standard,1,2,absolute,False,False,3e-05,0.82922,0.81595,0.82922,0.22333
standard,1,1,rope,True,True,3e-05,0.70002,0.70248,0.70002,0.22364
standard,2,2,rope,True,True,0.0005,0.87887,0.87242,0.87887,0.23394
standard,2,2,absolute,False,False,0.0001,0.72766,0.72762,0.72766,0.23749
standard,1,2,rpe,False,True,3e-05,0.81037,0.80674,0.81037,0.23866
standard,1,1,absolute,True,True,3e-05,0.73015,0.72849,0.73015,0.23894
standard,2,1,rpe,False,True,3e-05,0.75778,0.75527,0.75778,0.23978
standard,1,1,rpe,True,False,0.0001,0.8769,0.87585,0.8769,0.2435
standard,2,2,absolute,True,True,0.0001,0.82069,0.82036,0.82069,0.2468
standard,2,2,rpe,False,True,0.0001,0.78348,0.79202,0.78348,0.24926
standard,1,1,rpe,True,True,3e-05,0.58708,0.58442,0.58708,0.25506
standard,1,2,rpe,True,False,3e-05,0.79373,0.78745,0.79373,0.26078
standard,2,2,rpe,False,True,0.0005,0.57775,0.57323,0.57775,0.26524
standard,2,2,rpe,True,True,0.0005,0.90123,0.90644,0.90123,0.26587
standard,2,1,rpe,True,True,3e-05,0.55843,0.56125,0.55843,0.2671
standard,2,2,absolute,False,True,0.0001,0.80892,0.80896,0.80892,0.26806
standard,2,2,rope,True,True,3e-05,0.56524,0.55982,0.56524,0.27106
standard,1,2,absolute,False,False,0.0005,0.87916,0.88452,0.87916,0.27644
standard,1,2,absolute,True,True,0.0005,0.88821,0.89858,0.88821,0.28652
standard,1,1,absolute,True,True,0.0001,0.70417,0.70027,0.70417,0.29304
standard,2,1,rope,True,True,0.0001,0.88625,0.88539,0.88625,0.29542
standard,2,2,absolute,True,True,0.0005,0.80788,0.8025,0.80788,0.2965
standard,1,2,rope,True,False,0.0005,0.78598,0.79101,0.78598,0.29845
standard,2,2,absolute,True,False,0.0005,0.79904,0.79383,0.79904,0.30075
standard,1,2,rpe,True,True,3e-05,0.85662,0.85663,0.85662,0.30931
standard,2,2,rope,True,False,0.0005,0.66631,0.66612,0.66631,0.31031
standard,2,2,rpe,True,False,0.0005,0.81489,0.81574,0.81489,0.32571
standard,2,1,absolute,False,False,0.0001,0.72237,0.72463,0.72237,0.33072
standard,1,1,rope,False,False,0.0001,0.60843,0.60382,0.60843,0.33564
standard,1,1,absolute,False,False,3e-05,0.83081,0.83892,0.83081,0.33587
standard,1,1,rope,True,True,0.0005,0.60132,0.60489,0.60132,0.3381
standard,2,2,rope,False,False,3e-05,0.95651,0.94836,0.95651,0.33927
standard,2,2,rope,True,True,0.0001,0.55592,0.56224,0.55592,0.34179
standard,2,2,rope,True,False,3e-05,0.76043,0.7627,0.76043,0.35075
standard,2,2,absolute,False,True,3e-05,0.98089,0.98584,0.98089,0.3517
standard,1,2,rope,True,False,0.0001,0.91771,0.9176,0.91771,0.35487
standard,1,1,rope,True,False,0.0005,0.75003,0.75057,0.75003,0.36085
standard,2,1,rope,False,False,0.0001,0.81945,0.81966,0.81945,0.36293
standard,1,1,rpe,False,True,0.0005,0.83546,0.83002,0.83546,0.36477
standard,1,2,rope,True,True,0.0001,0.90728,0.89661,0.90728,0.40161
standard,1,1,absolute,False,True,3e-05,0.98892,0.96382,0.98892,0.4134
standard,1,1,absolute,True,True,0.0005,1.10524,1.11007,1.10524,0.43436
standard,1,1,rpe,True,False,0.0005,1.07067,1.07135,1.07067,0.43819
standard,1,1,rope,False,True,0.0001,0.90499,0.90039,0.90499,0.44676
standard,1,2,rpe,True,False,0.0005,1.10128,1.10266,1.10128,0.447
standard,2,1,absolute,False,False,0.0005,0.82466,0.82018,0.82466,0.44941
standard,2,2,rope,False,False,0.0005,1.02951,1.02217,1.02951,0.46213
standard,2,1,absolute,True,False,0.0001,1.077,1.05715,1.077,0.46312
standard,1,1,rpe,False,False,3e-05,0.54035,0.53935,0.54035,0.46876
standard,1,2,rpe,False,False,3e-05,1.01556,1.01628,1.01556,0.47885
standard,2,2,rpe,False,False,3e-05,1.03769,1.0407,1.03769,0.48264
standard,1,2,rpe,True,False,0.0001,1.09642,1.10048,1.09642,0.48764
standard,1,1,rpe,False,True,0.0001,0.97562,0.99152,0.97562,0.49592
standard,2,1,rpe,False,False,0.0005,1.01587,1.01182,1.01587,0.51329
standard,2,2,absolute,False,True,0.0005,1.11933,1.12727,1.11933,0.525
standard,1,2,rope,True,True,3e-05,1.12808,1.12015,1.12808,0.53109
standard,1,1,rpe,False,False,0.0005,1.06562,1.05336,1.06562,0.546
standard,1,2,absolute,False,False,0.0001,1.01621,1.02959,1.01621,0.54923
standard,1,1,rpe,True,True,0.0001,1.13376,1.12155,1.13376,0.5539
standard,2,1,rope,True,False,3e-05,0.98205,0.97743,0.98205,0.56064
standard,1,2,absolute,False,True,0.0005,1.18405,1.20008,1.18405,0.56516
standard,1,2,absolute,True,True,0.0001,0.94886,0.94623,0.94886,0.5679
standard,1,1,rpe,True,True,0.0005,0.8874,0.8865,0.8874,0.573
standard,2,1,rope,True,False,0.0005,0.83582,0.83886,0.83582,0.57922
standard,2,1,rope,True,True,0.0005,0.98546,1.00391,0.98546,0.58481
standard,1,1,rope,False,True,0.0005,1.12491,1.1216,1.12491,0.59136
standard,1,2,rope,False,True,3e-05,0.7797,0.77946,0.7797,0.62201
standard,1,1,rope,True,False,3e-05,0.98463,0.98551,0.98463,0.63099
standard,1,2,absolute,True,False,0.0005,0.91448,0.91533,0.91448,0.63109
standard,1,2,rpe,True,True,0.0001,1.17158,1.1667,1.17158,0.63112
standard,1,1,rope,True,True,0.0001,1.13455,1.12961,1.13455,0.63621
standard,2,2,rpe,False,True,3e-05,1.20893,1.17835,1.20893,0.65799
standard,1,1,rope,False,False,0.0005,0.85394,0.86417,0.85394,0.68005
standard,1,2,rope,False,True,0.0001,1.31913,1.30001,1.31913,0.72245
standard,2,2,absolute,False,False,0.0005,1.12695,1.13247,1.12695,0.7327
standard,2,1,rope,True,False,0.0001,1.28353,1.25924,1.28353,0.76411
standard,2,2,rpe,True,False,0.0001,1.28931,1.29438,1.28931,0.79543
standard,2,1,absolute,True,True,3e-05,1.01624,1.01963,1.01624,0.81016
standard,1,2,rpe,False,True,0.0005,1.35107,1.36471,1.35107,0.81541
standard,2,2,rope,False,True,0.0001,1.12666,1.11305,1.12666,0.82649
standard,2,1,absolute,True,False,0.0005,1.43055,1.43672,1.43055,0.84943
standard,2,1,rpe,True,False,3e-05,1.40108,1.38432,1.40108,0.85084
standard,2,1,rpe,False,False,0.0001,1.18097,1.18189,1.18097,0.85115
standard,1,2,absolute,False,True,3e-05,1.30469,1.30568,1.30469,0.88126
standard,2,1,rpe,True,False,0.0001,1.41069,1.43253,1.41069,0.88852
standard,1,2,rpe,False,False,0.0001,1.45989,1.44834,1.45989,0.89678
standard,2,1,rpe,False,False,3e-05,1.50712,1.46711,1.50712,0.90714
standard,2,2,rope,False,False,0.0001,1.5064,1.49623,1.5064,0.92979
standard,2,1,rope,False,False,3e-05,1.2851,1.2893,1.2851,0.97293
standard,2,1,absolute,False,False,3e-05,1.34261,1.34785,1.34261,1.00909
standard,1,2,rope,True,True,0.0005,1.20974,1.2044,1.20974,1.03138
standard,1,1,absolute,True,False,0.0001,1.66319,1.64827,1.66319,1.11488
standard,2,1,rope,True,True,3e-05,1.63404,1.67191,1.63404,1.15521
standard,2,2,rpe,False,False,0.0001,1.50519,1.48814,1.50519,1.21302
standard,1,1,absolute,False,True,0.0005,1.64684,1.65514,1.64684,1.23896
standard,2,1,absolute,False,True,3e-05,1.8047,1.81286,1.8047,1.24183
standard,1,1,absolute,False,False,0.0005,1.83329,1.84142,1.83329,1.34578
standard,2,1,absolute,True,False,3e-05,1.807,1.81482,1.807,1.35949
standard,2,1,rope,False,True,0.0005,1.80851,1.84107,1.80851,1.38153
standard,2,2,rope,True,False,0.0001,1.9927,2.01328,1.9927,1.47412
standard,1,1,rope,True,False,0.0001,2.10813,2.10637,2.10813,1.55713
standard,2,1,rope,False,False,0.0005,1.92046,1.92399,1.92046,1.62133
standard,2,2,absolute,True,True,3e-05,1.93142,1.94923,1.93142,1.73917
standard,2,2,rope,False,True,3e-05,2.11423,2.12546,2.11423,1.87384
standard,2,2,rope,False,True,0.0005,2.39075,2.38016,2.39075,1.89187
standard,1,1,absolute,True,False,0.0005,2.34206,2.35737,2.34206,1.91836
standard,2,1,rpe,True,False,0.0005,2.2474,2.25608,2.2474,2.15158
standard,1,1,rpe,True,False,3e-05,3.16274,3.17366,3.16274,2.99934
