Model_Type,Layers,Heads,PE_Type,Use_Residual,Attention_Only,LR,Final_Sample_CE,Final_Theory_CE,Final_Sample_KL,Final_Theory_KL
linear,1,1,rope,True,True,3e-05,0.6074,0.60446,0.6074,0.13432
linear,2,2,rope,True,False,3e-05,0.60367,0.6039,0.60367,0.13439
linear,2,1,absolute,True,False,3e-05,0.60742,0.60924,0.60742,0.1344
linear,2,1,rope,True,True,3e-05,0.60888,0.60502,0.60888,0.13476
linear,1,2,absolute,False,False,0.0001,0.59621,0.60366,0.59621,0.135
linear,2,1,absolute,False,True,0.0005,0.5963,0.60091,0.5963,0.13526
linear,1,1,rope,True,False,0.0001,0.60417,0.60486,0.60417,0.13591
linear,2,2,absolute,True,True,3e-05,0.61166,0.60703,0.61166,0.13593
linear,2,1,rope,False,True,0.0001,0.60674,0.60387,0.60674,0.13601
linear,1,2,absolute,True,False,3e-05,0.59814,0.60312,0.59814,0.13636
linear,1,2,rope,False,True,0.0005,0.60634,0.60768,0.60634,0.13639
linear,2,2,absolute,True,False,3e-05,0.60271,0.60756,0.60271,0.13665
linear,1,1,absolute,True,False,0.0005,0.60022,0.60088,0.60022,0.13673
linear,1,2,rope,True,True,3e-05,0.59938,0.60219,0.59938,0.13678
linear,2,2,rope,True,True,3e-05,0.60694,0.60649,0.60694,0.13701
linear,1,1,rope,False,True,0.0005,0.60575,0.60788,0.60575,0.13711
linear,2,1,rope,False,False,0.0001,0.604,0.60881,0.604,0.13742
linear,1,2,absolute,False,True,0.0001,0.60346,0.60551,0.60346,0.13766
linear,2,2,absolute,False,True,0.0001,0.60745,0.6074,0.60745,0.13773
linear,1,2,rope,False,False,0.0005,0.60842,0.60449,0.60842,0.13777
linear,1,1,absolute,False,False,3e-05,0.60792,0.61062,0.60792,0.1378
linear,1,1,rope,True,False,3e-05,0.60271,0.60641,0.60271,0.13787
linear,2,1,absolute,True,True,3e-05,0.60742,0.60935,0.60742,0.13803
linear,1,1,rope,False,False,0.0005,0.61176,0.6105,0.61176,0.13818
linear,1,2,rope,False,True,0.0001,0.60522,0.60659,0.60522,0.1384
linear,1,2,absolute,True,True,0.0001,0.60723,0.61144,0.60723,0.13864
linear,2,2,rope,False,False,0.0001,0.6048,0.60923,0.6048,0.13878
linear,1,1,rope,False,False,3e-05,0.61405,0.61274,0.61405,0.13894
linear,1,1,absolute,False,False,0.0001,0.61581,0.61577,0.61581,0.13953
linear,2,2,absolute,False,False,0.0001,0.60529,0.60771,0.60529,0.13981
linear,1,2,rope,False,False,3e-05,0.60371,0.60503,0.60371,0.14038
linear,1,2,rope,False,True,3e-05,0.61087,0.6111,0.61087,0.14078
linear,2,1,rope,True,False,3e-05,0.59964,0.60654,0.59964,0.14087
linear,1,1,rope,False,True,0.0001,0.60159,0.61292,0.60159,0.14096
linear,1,2,rope,False,False,0.0001,0.59979,0.60808,0.59979,0.1411
linear,2,1,rope,False,True,0.0005,0.61039,0.60963,0.61039,0.14112
linear,1,1,rope,True,True,0.0001,0.61269,0.60855,0.61269,0.14123
linear,2,1,absolute,False,False,0.0001,0.61089,0.61225,0.61089,0.14172
linear,2,2,rope,False,True,0.0001,0.61768,0.61432,0.61768,0.14194
linear,1,2,absolute,False,True,3e-05,0.61545,0.61094,0.61545,0.14305
linear,1,1,absolute,False,True,0.0001,0.6159,0.61837,0.6159,0.14369
linear,2,2,absolute,False,False,3e-05,0.61659,0.61536,0.61659,0.14369
linear,1,1,rope,False,False,0.0001,0.61041,0.60849,0.61041,0.14373
linear,1,1,absolute,False,True,3e-05,0.61383,0.61033,0.61383,0.1438
linear,1,1,rope,False,True,3e-05,0.61224,0.61278,0.61224,0.14582
linear,1,2,absolute,False,False,3e-05,0.61649,0.61274,0.61649,0.14601
linear,2,1,absolute,False,False,3e-05,0.61581,0.61783,0.61581,0.14905
linear,2,1,absolute,False,True,0.0001,0.61467,0.61738,0.61467,0.14907
linear,2,2,absolute,False,True,3e-05,0.61705,0.61696,0.61705,0.14975
linear,2,1,absolute,False,True,3e-05,0.61367,0.61981,0.61367,0.15143
linear,2,2,rope,False,False,3e-05,0.62698,0.62648,0.62698,0.15149
linear,2,2,rope,False,True,3e-05,0.62554,0.62065,0.62554,0.15179
linear,2,1,rope,False,True,3e-05,0.60985,0.61695,0.60985,0.15189
linear,2,1,rope,False,False,3e-05,0.62885,0.62456,0.62885,0.1529
performer,2,1,absolute,True,False,0.0005,0.56429,0.56603,0.56429,0.09651
performer,2,2,absolute,True,False,0.0005,0.56974,0.56708,0.56974,0.1013
performer,2,2,absolute,True,True,0.0005,0.57377,0.56995,0.57377,0.10338
performer,2,1,absolute,True,True,0.0005,0.58186,0.57646,0.58186,0.10629
performer,2,2,rope,True,False,0.0005,0.57887,0.57556,0.57887,0.10901
performer,2,2,rope,True,True,0.0005,0.57859,0.58267,0.57859,0.1101
performer,2,2,absolute,False,True,0.0005,0.57691,0.58202,0.57691,0.11166
performer,2,1,rope,True,False,0.0005,0.59089,0.58893,0.59089,0.1156
performer,2,2,absolute,False,False,0.0005,0.58552,0.58146,0.58552,0.11567
performer,2,2,rope,False,True,0.0005,0.57532,0.58279,0.57532,0.11643
performer,2,1,rope,True,True,0.0005,0.58978,0.58962,0.58978,0.11683
performer,2,1,rope,True,False,0.0001,0.59675,0.59215,0.59675,0.12107
performer,2,1,absolute,False,False,0.0005,0.58808,0.58742,0.58808,0.12114
performer,2,2,absolute,True,False,0.0001,0.57798,0.58478,0.57798,0.12218
performer,2,1,absolute,True,True,0.0001,0.59338,0.59623,0.59338,0.12265
performer,2,2,rope,False,False,0.0005,0.59132,0.5901,0.59132,0.12272
performer,1,2,absolute,False,False,0.0005,0.59021,0.59669,0.59021,0.12537
performer,2,1,rope,True,True,0.0001,0.60233,0.59567,0.60233,0.12541
performer,2,2,absolute,False,True,0.0001,0.59742,0.59074,0.59742,0.12555
performer,2,2,absolute,False,False,0.0001,0.59345,0.59352,0.59345,0.126
performer,1,2,absolute,True,True,0.0005,0.59791,0.60012,0.59791,0.12662
performer,1,1,absolute,False,True,0.0005,0.60355,0.60216,0.60355,0.12673
performer,2,2,rope,False,False,0.0001,0.60154,0.59826,0.60154,0.12754
performer,1,1,absolute,True,True,0.0005,0.60372,0.604,0.60372,0.12787
performer,1,1,absolute,True,True,0.0001,0.60651,0.59949,0.60651,0.12791
performer,1,1,absolute,True,False,0.0005,0.59876,0.59848,0.59876,0.12821
performer,2,1,absolute,True,False,0.0001,0.59492,0.60044,0.59492,0.12848
performer,1,1,absolute,False,True,0.0001,0.59878,0.59863,0.59878,0.1291
performer,1,2,absolute,True,True,0.0001,0.59304,0.5972,0.59303,0.12912
performer,1,1,rope,True,False,0.0005,0.60297,0.59856,0.60297,0.12966
performer,2,2,absolute,True,True,0.0001,0.59782,0.60026,0.59782,0.12988
performer,1,2,absolute,False,True,0.0001,0.60974,0.60524,0.60974,0.13056
performer,2,2,rope,False,True,0.0001,0.5995,0.60142,0.5995,0.13057
performer,1,2,rope,False,True,0.0005,0.60159,0.59979,0.60159,0.13062
performer,1,1,rope,True,True,0.0005,0.6055,0.60779,0.6055,0.13072
performer,1,2,absolute,False,True,0.0005,0.59884,0.60291,0.59884,0.13089
performer,1,2,absolute,True,False,0.0005,0.60403,0.59743,0.60403,0.13097
performer,1,2,absolute,False,False,0.0001,0.60144,0.59963,0.60144,0.13143
performer,2,1,absolute,False,True,0.0005,0.61047,0.60371,0.61047,0.13148
performer,2,1,rope,False,True,0.0005,0.58969,0.60284,0.58969,0.13185
performer,1,1,rope,False,True,0.0005,0.60252,0.60152,0.60252,0.132
performer,2,2,rope,True,False,0.0001,0.60146,0.60398,0.60146,0.13244
performer,1,1,rope,True,False,3e-05,0.6076,0.60273,0.6076,0.1325
performer,1,2,absolute,True,False,0.0001,0.6047,0.60435,0.6047,0.1325
performer,2,2,rope,True,True,0.0001,0.59865,0.6045,0.59865,0.13265
performer,1,2,rope,True,False,0.0001,0.60261,0.60324,0.60261,0.13301
performer,2,2,absolute,True,True,3e-05,0.59521,0.60121,0.59521,0.13336
performer,1,1,absolute,True,False,3e-05,0.59903,0.60268,0.59903,0.13347
performer,1,2,rope,True,True,0.0005,0.60298,0.59925,0.60298,0.13357
performer,1,2,absolute,True,False,3e-05,0.60598,0.6017,0.60598,0.13382
performer,2,2,rope,True,False,3e-05,0.60319,0.60576,0.60319,0.13386
performer,1,2,rope,True,False,3e-05,0.60243,0.60533,0.60242,0.13392
performer,2,1,absolute,True,False,3e-05,0.59919,0.60192,0.59919,0.13396
performer,1,1,rope,False,False,0.0001,0.59995,0.60367,0.59995,0.13419
performer,1,1,rope,True,True,3e-05,0.59768,0.60521,0.59768,0.13432
performer,1,2,rope,False,False,0.0005,0.59742,0.60233,0.59742,0.13436
performer,1,1,absolute,False,False,0.0005,0.59879,0.60336,0.59879,0.13464
performer,1,1,absolute,True,True,3e-05,0.60075,0.60633,0.60075,0.13465
performer,1,2,rope,True,False,0.0005,0.60718,0.60475,0.60718,0.13483
performer,2,1,rope,False,False,0.0001,0.60235,0.60527,0.60235,0.1349
performer,1,1,rope,False,False,0.0005,0.59676,0.60646,0.59676,0.13499
performer,2,1,rope,True,True,3e-05,0.60566,0.60469,0.60566,0.13501
performer,2,2,rope,False,False,3e-05,0.60379,0.60369,0.60379,0.13504
performer,2,1,rope,True,False,3e-05,0.60321,0.60733,0.60321,0.13522
performer,2,1,absolute,True,True,3e-05,0.6051,0.6044,0.6051,0.13555
performer,2,2,absolute,True,False,3e-05,0.60786,0.60526,0.60786,0.13556
performer,1,1,rope,False,True,0.0001,0.61541,0.61016,0.61541,0.13563
performer,2,1,absolute,False,False,0.0001,0.60145,0.59957,0.60145,0.13574
performer,2,2,rope,True,True,3e-05,0.60502,0.60396,0.60502,0.13612
performer,1,1,rope,True,False,0.0001,0.60517,0.60661,0.60517,0.13638
performer,1,1,absolute,False,False,3e-05,0.60933,0.60835,0.60933,0.13657
performer,1,1,absolute,True,False,0.0001,0.60538,0.60951,0.60538,0.13662
performer,1,2,rope,False,False,0.0001,0.60895,0.6102,0.60895,0.13681
performer,1,2,absolute,True,True,3e-05,0.6063,0.60753,0.6063,0.13689
performer,1,2,rope,False,True,0.0001,0.60021,0.61059,0.60021,0.13698
performer,2,1,absolute,False,False,3e-05,0.61208,0.60594,0.61208,0.13713
performer,1,2,rope,True,True,0.0001,0.6213,0.61032,0.6213,0.13761
performer,2,1,rope,False,False,0.0005,0.61278,0.60857,0.61278,0.13782
performer,1,2,rope,True,True,3e-05,0.6139,0.60781,0.6139,0.13796
performer,1,1,absolute,False,False,0.0001,0.60386,0.60738,0.60386,0.13833
performer,2,1,rope,False,True,0.0001,0.60791,0.61041,0.60791,0.13882
performer,1,2,absolute,False,False,3e-05,0.61251,0.6124,0.61251,0.13888
performer,1,1,rope,True,True,0.0001,0.59869,0.60394,0.59869,0.13916
performer,2,1,absolute,False,True,3e-05,0.62014,0.61071,0.62014,0.1404
performer,2,1,absolute,False,True,0.0001,0.61105,0.61037,0.61105,0.14067
performer,2,2,absolute,False,False,3e-05,0.60834,0.60977,0.60834,0.14132
performer,2,2,rope,False,True,3e-05,0.61275,0.60996,0.61275,0.14189
performer,1,1,rope,False,True,3e-05,0.61714,0.61302,0.61714,0.1422
performer,1,2,rope,False,True,3e-05,0.61969,0.61821,0.61969,0.1427
performer,2,1,rope,False,False,3e-05,0.60946,0.61155,0.60946,0.14271
performer,1,1,rope,False,False,3e-05,0.60746,0.60917,0.60746,0.14315
performer,2,1,rope,False,True,3e-05,0.60929,0.61419,0.60929,0.14381
performer,1,2,rope,False,False,3e-05,0.62085,0.61752,0.62085,0.14419
performer,1,1,absolute,False,True,3e-05,0.62005,0.6147,0.62005,0.1442
performer,1,2,absolute,False,True,3e-05,0.60055,0.6132,0.60055,0.14428
performer,2,2,absolute,False,True,3e-05,0.60886,0.6117,0.60886,0.14544
standard,2,2,rpe,True,False,0.0005,0.48788,0.49584,0.48788,0.02607
standard,2,2,rpe,True,True,0.0005,0.4894,0.49637,0.4894,0.03123
standard,2,1,rpe,True,False,0.0005,0.51582,0.5099,0.51582,0.03715
standard,2,1,rpe,True,True,0.0005,0.52322,0.53046,0.52322,0.06236
standard,2,1,rope,True,False,0.0005,0.53197,0.53806,0.53197,0.06917
standard,2,1,absolute,True,False,0.0005,0.55259,0.55521,0.55259,0.08572
standard,2,1,rope,True,True,0.0005,0.55592,0.55894,0.55592,0.09218
standard,2,2,rope,False,False,0.0005,0.57367,0.57151,0.57367,0.09505
standard,2,2,rpe,False,True,0.0005,0.56137,0.5621,0.56137,0.09812
standard,2,2,absolute,True,False,0.0005,0.56665,0.57106,0.56665,0.10408
standard,1,2,rpe,True,False,0.0005,0.56638,0.57481,0.56638,0.10524
standard,2,2,rope,True,True,0.0005,0.56159,0.57313,0.56159,0.10562
standard,1,2,rope,True,False,0.0005,0.57174,0.57319,0.57174,0.10761
standard,2,1,rope,True,False,0.0001,0.58576,0.57797,0.58576,0.11
standard,2,2,rope,True,False,0.0001,0.57182,0.58133,0.57182,0.11294
standard,2,2,absolute,False,True,0.0005,0.57616,0.57619,0.57616,0.11294
standard,2,2,rope,True,True,0.0001,0.58501,0.58725,0.58501,0.11423
standard,2,2,rope,True,False,0.0005,0.59055,0.58356,0.59055,0.11488
standard,2,1,absolute,True,True,0.0005,0.58635,0.58692,0.58635,0.11574
standard,2,2,rope,False,True,0.0005,0.6036,0.58673,0.6036,0.11666
standard,2,1,rope,False,False,0.0005,0.59383,0.58971,0.59383,0.11725
standard,1,2,rpe,False,False,0.0005,0.59292,0.59314,0.59292,0.11813
standard,1,2,rpe,True,True,0.0005,0.59122,0.58868,0.59122,0.1188
standard,2,2,rpe,False,False,0.0005,0.59094,0.59142,0.59094,0.11983
standard,1,1,rpe,True,False,0.0005,0.59386,0.59509,0.59386,0.12194
standard,2,1,rpe,False,True,0.0005,0.59932,0.59693,0.59932,0.12224
standard,1,2,rpe,False,True,0.0005,0.59301,0.59119,0.59301,0.12243
standard,1,2,rope,False,False,0.0005,0.58975,0.59626,0.58975,0.12325
standard,1,1,rpe,True,True,0.0005,0.59433,0.59454,0.59433,0.12337
standard,2,1,rpe,False,False,0.0005,0.60222,0.59806,0.60222,0.12348
standard,2,2,absolute,True,True,0.0005,0.58802,0.58755,0.58802,0.12369
standard,2,1,rpe,True,False,0.0001,0.59114,0.5942,0.59114,0.12448
standard,1,1,rope,False,False,0.0005,0.59687,0.59994,0.59687,0.12464
standard,2,1,rope,True,True,0.0001,0.59858,0.59808,0.59858,0.12624
standard,2,2,rpe,True,False,0.0001,0.5959,0.59701,0.5959,0.12702
standard,1,1,rpe,False,False,0.0005,0.59036,0.59355,0.59036,0.12802
standard,2,2,absolute,True,True,0.0001,0.60292,0.60032,0.60292,0.12842
standard,2,2,absolute,False,True,0.0001,0.59782,0.60086,0.59782,0.12853
standard,1,2,absolute,False,False,0.0001,0.60052,0.59817,0.60052,0.12868
standard,2,2,absolute,False,False,0.0005,0.60685,0.59954,0.60685,0.12883
standard,1,1,absolute,True,False,0.0005,0.59686,0.59741,0.59686,0.12905
standard,2,1,absolute,False,True,0.0005,0.60556,0.60479,0.60556,0.12957
standard,1,2,absolute,True,False,0.0005,0.59483,0.59929,0.59483,0.12968
standard,1,1,absolute,True,False,0.0001,0.60544,0.60578,0.60544,0.12988
standard,1,2,absolute,False,True,0.0001,0.60838,0.60074,0.60838,0.13004
standard,1,1,rope,True,True,0.0001,0.59635,0.60133,0.59635,0.13016
standard,1,1,absolute,False,False,0.0005,0.59464,0.60004,0.59464,0.13019
standard,1,1,rope,True,False,0.0001,0.59957,0.60224,0.59957,0.1303
standard,1,1,absolute,True,True,0.0005,0.60083,0.60011,0.60083,0.13033
standard,1,1,absolute,False,True,0.0005,0.59181,0.60154,0.59181,0.13078
standard,1,1,rope,True,True,3e-05,0.60118,0.60436,0.60118,0.131
standard,1,2,rope,False,True,0.0005,0.60985,0.59888,0.60985,0.13101
standard,1,1,rope,True,False,3e-05,0.6007,0.60687,0.6007,0.13101
standard,1,2,absolute,False,True,0.0005,0.59939,0.60235,0.59939,0.13108
standard,2,2,absolute,True,True,3e-05,0.59889,0.60022,0.59889,0.13122
standard,2,1,absolute,True,True,0.0001,0.60284,0.60218,0.60284,0.13132
standard,2,1,rpe,True,True,3e-05,0.60052,0.59923,0.60052,0.13137
standard,2,2,absolute,True,False,3e-05,0.59406,0.59717,0.59406,0.13142
standard,2,1,rope,True,True,3e-05,0.60186,0.60402,0.60186,0.13158
standard,1,1,rpe,False,True,0.0005,0.60479,0.60344,0.60479,0.13216
standard,1,1,rope,False,True,0.0005,0.60688,0.60612,0.60688,0.13227
standard,2,2,rpe,False,True,0.0001,0.60389,0.60476,0.60389,0.13245
standard,1,1,rope,True,True,0.0005,0.59575,0.60252,0.59575,0.13253
standard,1,2,absolute,False,False,0.0005,0.60871,0.60076,0.60871,0.1326
standard,2,1,absolute,True,False,0.0001,0.59926,0.60342,0.59926,0.1326
standard,2,1,absolute,True,False,3e-05,0.60921,0.606,0.60921,0.13262
standard,1,2,rope,True,False,0.0001,0.60379,0.6046,0.60379,0.13266
standard,1,2,absolute,True,True,0.0001,0.59635,0.59972,0.59635,0.13277
standard,2,2,rpe,True,True,0.0001,0.59817,0.59799,0.59817,0.13283
standard,2,2,rope,False,True,0.0001,0.59995,0.6052,0.59995,0.13306
standard,1,2,absolute,True,True,0.0005,0.60804,0.60686,0.60804,0.13319
standard,2,1,absolute,True,True,3e-05,0.59657,0.59977,0.59657,0.13335
standard,1,2,rope,False,True,0.0001,0.59869,0.60711,0.59869,0.13359
standard,1,2,rpe,True,True,0.0001,0.60341,0.59884,0.60341,0.13367
standard,2,2,rope,False,False,0.0001,0.59144,0.6,0.59144,0.13371
standard,1,1,rpe,True,False,3e-05,0.6059,0.60793,0.6059,0.13375
standard,2,2,absolute,False,False,0.0001,0.60688,0.60197,0.60688,0.13384
standard,1,1,rpe,True,False,0.0001,0.60686,0.60592,0.60686,0.13384
standard,2,2,absolute,True,False,0.0001,0.61032,0.60474,0.61032,0.13396
standard,2,1,rope,True,False,3e-05,0.5994,0.60234,0.5994,0.13408
standard,2,2,rpe,False,False,0.0001,0.59344,0.6019,0.59344,0.13413
standard,1,2,rope,True,False,3e-05,0.60966,0.60676,0.60966,0.1342
standard,1,2,rpe,True,False,0.0001,0.60404,0.60021,0.60404,0.13443
standard,2,1,absolute,False,False,0.0005,0.60865,0.60214,0.60865,0.13449
standard,2,1,rpe,True,True,0.0001,0.60252,0.60546,0.60252,0.13472
standard,1,2,rope,True,True,0.0001,0.59584,0.60027,0.59584,0.13494
standard,1,2,absolute,True,False,0.0001,0.61216,0.6065,0.61216,0.13503
standard,2,2,rpe,True,False,3e-05,0.60028,0.6037,0.60028,0.13512
standard,1,1,absolute,True,True,0.0001,0.59411,0.60234,0.59411,0.13525
standard,1,2,rpe,False,False,0.0001,0.61032,0.6053,0.61032,0.13531
standard,2,2,rope,True,False,3e-05,0.59678,0.59912,0.59678,0.13535
standard,1,2,rpe,True,False,3e-05,0.59972,0.60464,0.59972,0.13551
standard,1,2,rpe,False,True,0.0001,0.59927,0.60887,0.59927,0.13581
standard,2,1,rpe,True,False,3e-05,0.60365,0.60405,0.60365,0.13582
standard,1,1,absolute,False,True,0.0001,0.60287,0.604,0.60287,0.13583
standard,1,1,absolute,True,False,3e-05,0.60915,0.60685,0.60915,0.13588
standard,2,1,rpe,False,False,0.0001,0.60559,0.60837,0.60559,0.13641
standard,1,1,rope,True,False,0.0005,0.60907,0.60716,0.60907,0.13668
standard,2,1,absolute,False,True,0.0001,0.61,0.60815,0.61,0.13708
standard,1,2,rope,False,False,3e-05,0.61142,0.61163,0.61142,0.13714
standard,1,2,absolute,True,False,3e-05,0.60267,0.60122,0.60267,0.13738
standard,1,2,rope,True,True,3e-05,0.60593,0.60724,0.60593,0.13739
standard,2,2,rpe,True,True,3e-05,0.60699,0.60842,0.60699,0.13767
standard,1,2,rope,False,False,0.0001,0.59796,0.60556,0.59796,0.13768
standard,1,1,rpe,True,True,0.0001,0.60689,0.60498,0.60689,0.13772
standard,2,1,rope,False,False,0.0001,0.60343,0.60021,0.60343,0.13772
standard,1,1,absolute,True,True,3e-05,0.60651,0.60478,0.60651,0.13774
standard,1,1,absolute,False,False,0.0001,0.59377,0.60285,0.59377,0.13783
standard,1,2,absolute,True,True,3e-05,0.60466,0.61008,0.60466,0.1385
standard,1,1,rpe,False,True,0.0001,0.61274,0.61029,0.61274,0.1389
standard,1,1,rpe,True,True,3e-05,0.61705,0.61035,0.61705,0.13892
standard,2,1,rope,False,True,0.0005,0.61764,0.60861,0.61764,0.13898
standard,1,1,rope,False,False,0.0001,0.60993,0.60597,0.60993,0.13947
standard,1,1,rope,False,True,0.0001,0.60728,0.60885,0.60728,0.1395
standard,1,2,rpe,True,True,3e-05,0.60673,0.60413,0.60673,0.13955
standard,1,1,absolute,False,False,3e-05,0.61892,0.60949,0.61892,0.13993
standard,1,1,rpe,False,False,0.0001,0.60221,0.60962,0.60221,0.14006
standard,2,2,rope,True,True,3e-05,0.60962,0.61042,0.60962,0.14019
standard,2,1,rpe,False,False,3e-05,0.60637,0.60794,0.60637,0.14066
standard,2,2,rpe,False,False,3e-05,0.60773,0.61034,0.60773,0.14069
standard,2,2,rope,False,True,3e-05,0.6151,0.61165,0.6151,0.14083
standard,2,2,absolute,False,False,3e-05,0.60569,0.61423,0.60569,0.14115
standard,2,1,rpe,False,True,0.0001,0.61365,0.60892,0.61365,0.14127
standard,2,1,rope,False,True,3e-05,0.60472,0.60474,0.60472,0.14133
standard,2,1,rpe,False,True,3e-05,0.61018,0.61157,0.61018,0.14197
standard,2,2,absolute,False,True,3e-05,0.60665,0.60626,0.60665,0.14224
standard,1,1,absolute,False,True,3e-05,0.61257,0.61162,0.61257,0.14229
standard,1,1,rope,False,True,3e-05,0.61312,0.61557,0.61312,0.14243
standard,1,1,rpe,False,False,3e-05,0.60521,0.61068,0.60521,0.14253
standard,2,2,rope,False,False,3e-05,0.60962,0.61309,0.60962,0.14306
standard,2,2,rpe,False,True,3e-05,0.60996,0.60842,0.60996,0.14318
standard,1,2,rope,True,True,0.0005,0.62656,0.62028,0.62656,0.14353
standard,2,1,rope,False,True,0.0001,0.61836,0.61109,0.61836,0.1439
standard,2,1,absolute,False,True,3e-05,0.613,0.61145,0.613,0.14398
standard,1,2,rope,False,True,3e-05,0.60451,0.60969,0.60451,0.14401
standard,2,1,rope,False,False,3e-05,0.61122,0.61329,0.61122,0.14472
standard,1,2,rpe,False,False,3e-05,0.61208,0.61611,0.61208,0.14481
standard,1,2,absolute,False,False,3e-05,0.61554,0.61237,0.61554,0.14676
standard,1,2,absolute,False,True,3e-05,0.61558,0.61646,0.61558,0.14733
standard,2,1,absolute,False,False,3e-05,0.61332,0.61515,0.61332,0.1479
standard,1,1,rope,False,False,3e-05,0.61578,0.61589,0.61578,0.14862
standard,1,2,rpe,False,True,3e-05,0.62374,0.6176,0.62374,0.14908
standard,2,1,absolute,False,False,0.0001,0.6136,0.6154,0.6136,0.14937
standard,1,1,rpe,False,True,3e-05,0.61467,0.61615,0.61467,0.14977
