Model_Type,Layers,Heads,PE_Type,Use_Residual,Attention_Only,LR,Final_Sample_CE,Final_Theory_CE,Final_Sample_KL,Final_Theory_KL
standard,2,1,rope,True,False,0.0005,1.0225,1.02115,1.0225,0.20332
standard,2,2,rpe,False,True,0.0005,1.02776,1.02291,1.02776,0.20474
standard,2,1,absolute,True,False,0.0005,1.01962,1.01971,1.01962,0.20487
standard,2,1,rope,True,True,0.0005,1.02574,1.02076,1.02574,0.20666
standard,2,2,rope,False,True,0.0005,1.03,1.03225,1.03,0.21442
standard,2,2,absolute,True,False,0.0005,1.04525,1.04444,1.04525,0.22278
standard,1,2,rpe,True,False,0.0005,1.04769,1.04766,1.04769,0.2263
standard,2,1,absolute,True,True,0.0005,1.04134,1.04824,1.04134,0.22827
standard,2,2,absolute,True,True,0.0005,1.04767,1.0467,1.04767,0.22946
standard,1,2,absolute,True,True,0.0001,1.05062,1.05389,1.05062,0.2302
standard,1,2,rope,False,False,0.0005,1.0472,1.05115,1.0472,0.23165
standard,2,2,absolute,False,False,0.0005,1.04848,1.04919,1.04848,0.23224
standard,2,1,absolute,False,False,0.0005,1.05317,1.05421,1.05317,0.23233
standard,1,2,rpe,False,True,0.0005,1.05475,1.0556,1.05475,0.23246
standard,1,2,absolute,False,True,0.0001,1.06074,1.05637,1.06074,0.23248
standard,1,2,rpe,True,True,0.0001,1.05778,1.0576,1.05778,0.23256
standard,1,2,rpe,True,True,0.0005,1.04678,1.04891,1.04678,0.23264
standard,1,1,absolute,True,True,0.0005,1.05578,1.05288,1.05578,0.23268
standard,2,2,rpe,False,False,0.0005,1.04522,1.04953,1.04522,0.23298
standard,1,1,absolute,True,False,3e-05,1.05618,1.05566,1.05618,0.23321
standard,2,1,rpe,True,True,0.0001,1.05171,1.05581,1.05171,0.2333
standard,2,1,rope,True,True,0.0001,1.06291,1.05757,1.06291,0.23354
standard,2,1,absolute,True,True,3e-05,1.05941,1.06028,1.05941,0.23432
standard,1,1,absolute,True,False,0.0001,1.05174,1.05383,1.05174,0.23441
standard,2,1,rpe,True,True,3e-05,1.05832,1.05851,1.05832,0.23443
standard,1,2,absolute,True,False,0.0001,1.05695,1.05154,1.05695,0.2347
standard,1,1,absolute,False,False,3e-05,1.05503,1.05981,1.05503,0.23474
standard,1,2,absolute,True,False,0.0005,1.05655,1.05138,1.05655,0.23499
standard,1,2,rope,True,False,0.0005,1.05666,1.05758,1.05666,0.23512
standard,1,1,absolute,True,True,0.0001,1.05398,1.05627,1.05398,0.23531
standard,1,1,rpe,False,False,0.0005,1.0582,1.0581,1.0582,0.23543
standard,1,1,absolute,True,False,0.0005,1.05615,1.05333,1.05615,0.23551
standard,1,1,rope,False,False,0.0005,1.05677,1.05853,1.05677,0.23555
standard,1,2,rope,True,True,0.0005,1.05353,1.05356,1.05353,0.23594
standard,1,1,rpe,True,True,0.0005,1.05826,1.05509,1.05826,0.23595
standard,2,2,rpe,True,False,0.0001,1.05706,1.05526,1.05706,0.23602
standard,1,2,rope,False,True,0.0005,1.05361,1.05452,1.05361,0.23607
standard,1,2,rope,True,True,3e-05,1.06081,1.05959,1.06081,0.23623
standard,2,2,absolute,True,False,0.0001,1.05654,1.05506,1.05654,0.23626
standard,1,1,rpe,True,False,0.0005,1.05086,1.05168,1.05086,0.23627
standard,1,2,rope,True,False,3e-05,1.06101,1.05822,1.06101,0.23644
standard,2,1,rpe,True,False,3e-05,1.05923,1.05971,1.05923,0.23653
standard,2,2,absolute,True,True,0.0001,1.05256,1.05497,1.05256,0.23658
standard,2,1,rope,True,True,3e-05,1.06149,1.05911,1.06149,0.23671
standard,2,2,absolute,False,True,0.0005,1.051,1.05403,1.051,0.23677
standard,2,2,rope,True,True,0.0001,1.05444,1.05435,1.05444,0.23681
standard,1,2,rope,True,False,0.0001,1.04957,1.05532,1.04957,0.23701
standard,1,1,rope,True,False,3e-05,1.05449,1.05497,1.05449,0.23703
standard,1,2,absolute,False,True,0.0005,1.04359,1.05115,1.04359,0.23713
standard,1,2,rope,True,True,0.0001,1.05688,1.05528,1.05688,0.23718
standard,2,2,rope,False,False,0.0001,1.05252,1.05902,1.05252,0.23736
standard,1,1,rope,True,True,0.0001,1.06294,1.05437,1.06294,0.23737
standard,1,2,absolute,True,True,3e-05,1.05049,1.06041,1.05049,0.23741
standard,1,2,absolute,True,True,0.0005,1.05145,1.05169,1.05145,0.23744
standard,2,1,absolute,False,True,0.0005,1.05387,1.05131,1.05387,0.23768
standard,1,2,rpe,False,False,0.0005,1.05489,1.05312,1.05489,0.23787
standard,1,2,rope,False,True,0.0001,1.05852,1.06029,1.05852,0.23824
standard,2,1,rpe,False,False,0.0005,1.04879,1.05415,1.04879,0.23824
standard,2,1,rpe,True,False,0.0001,1.05445,1.05451,1.05445,0.23832
standard,2,1,absolute,False,False,0.0001,1.06525,1.05828,1.06525,0.23836
standard,1,2,absolute,False,True,3e-05,1.0625,1.06169,1.0625,0.2384
standard,2,1,rope,False,False,0.0005,1.05031,1.05037,1.05031,0.23852
standard,2,1,rpe,False,False,0.0001,1.06343,1.0618,1.06343,0.2387
standard,2,1,absolute,True,True,0.0001,1.05744,1.0555,1.05744,0.23873
standard,1,1,absolute,True,True,3e-05,1.0575,1.0569,1.0575,0.23879
standard,1,1,rope,True,False,0.0005,1.05096,1.05362,1.05096,0.2388
standard,1,1,rpe,True,False,0.0001,1.05971,1.06001,1.05971,0.2388
standard,1,1,absolute,False,False,0.0005,1.05645,1.05905,1.05645,0.23882
standard,2,1,absolute,True,False,3e-05,1.05569,1.05759,1.05569,0.23909
standard,1,1,rope,True,True,0.0005,1.05581,1.05871,1.05581,0.23922
standard,1,2,rope,False,False,0.0001,1.05645,1.06121,1.05645,0.23926
standard,1,2,absolute,False,False,0.0001,1.06529,1.05854,1.06529,0.23936
standard,2,1,absolute,True,False,0.0001,1.05956,1.05727,1.05956,0.2394
standard,1,1,absolute,False,True,0.0001,1.05683,1.05837,1.05683,0.23942
standard,2,2,absolute,True,False,3e-05,1.05156,1.05606,1.05156,0.23943
standard,1,2,rpe,False,True,0.0001,1.06092,1.06245,1.06092,0.23957
standard,1,2,rpe,True,False,3e-05,1.06133,1.05898,1.06133,0.23977
standard,1,1,absolute,False,True,0.0005,1.05343,1.05659,1.05343,0.23986
standard,1,1,rope,True,False,0.0001,1.0591,1.05506,1.0591,0.23989
standard,2,2,rope,True,True,3e-05,1.06074,1.06112,1.06074,0.2399
standard,2,2,rope,True,False,0.0001,1.05329,1.05812,1.05329,0.23992
standard,1,2,absolute,True,False,3e-05,1.06242,1.05809,1.06242,0.24001
standard,2,2,rpe,False,False,0.0001,1.0578,1.05864,1.0578,0.24003
standard,2,2,rope,True,False,3e-05,1.06048,1.05881,1.06048,0.24008
standard,2,1,rpe,False,True,0.0005,1.05939,1.06121,1.05939,0.24022
standard,2,1,rope,True,False,0.0001,1.05304,1.05213,1.05304,0.24048
standard,1,1,rope,True,True,3e-05,1.0664,1.05917,1.0664,0.24076
standard,1,1,rpe,False,True,0.0001,1.05925,1.06205,1.05925,0.24079
standard,1,2,absolute,False,False,0.0005,1.05489,1.05334,1.05489,0.24087
standard,1,2,absolute,False,False,3e-05,1.06026,1.06023,1.06026,0.24088
standard,1,1,rpe,True,True,3e-05,1.05679,1.0573,1.05679,0.2409
standard,2,1,rope,False,False,0.0001,1.0624,1.06272,1.0624,0.24097
standard,1,1,rope,False,False,0.0001,1.06618,1.06403,1.06618,0.24109
standard,1,1,rpe,False,True,3e-05,1.06422,1.06231,1.06422,0.2411
standard,2,2,rpe,False,True,3e-05,1.06302,1.06135,1.06302,0.24126
standard,2,1,absolute,False,False,3e-05,1.0603,1.06419,1.0603,0.2414
standard,1,2,rpe,False,False,3e-05,1.06644,1.06166,1.06644,0.24146
standard,2,1,absolute,False,True,0.0001,1.05767,1.05849,1.05767,0.24154
standard,1,1,rpe,False,False,0.0001,1.06299,1.06301,1.06299,0.24164
standard,2,1,rope,False,True,3e-05,1.06428,1.0645,1.06428,0.2417
standard,1,1,rpe,False,True,0.0005,1.05728,1.05962,1.05728,0.24179
standard,2,1,rpe,False,True,3e-05,1.06438,1.0631,1.06438,0.24194
standard,1,1,absolute,False,True,3e-05,1.05381,1.05617,1.05381,0.242
standard,2,2,rpe,False,False,3e-05,1.0647,1.0653,1.0647,0.24223
standard,1,1,absolute,False,False,0.0001,1.06451,1.05568,1.06451,0.24227
standard,1,2,rpe,True,True,3e-05,1.05958,1.05643,1.05958,0.24228
standard,1,1,rope,False,True,0.0001,1.06445,1.06477,1.06445,0.24232
standard,2,2,rpe,True,True,3e-05,1.05405,1.0571,1.05405,0.24241
standard,1,2,rpe,True,False,0.0001,1.0557,1.05656,1.0557,0.24241
standard,2,1,rope,True,False,3e-05,1.06118,1.06105,1.06118,0.24242
standard,1,1,rpe,True,True,0.0001,1.05982,1.05677,1.05982,0.24254
standard,2,2,rpe,True,False,3e-05,1.0592,1.05771,1.0592,0.24256
standard,1,2,rope,False,False,3e-05,1.06002,1.06284,1.06002,0.24266
standard,1,2,rpe,False,False,0.0001,1.05133,1.05649,1.05133,0.24273
standard,2,1,rope,False,False,3e-05,1.05801,1.06347,1.05801,0.24288
standard,2,1,absolute,False,True,3e-05,1.0607,1.0624,1.0607,0.24289
standard,2,1,rope,False,True,0.0005,1.06408,1.06061,1.06408,0.24292
standard,2,2,rope,False,True,0.0001,1.06608,1.06011,1.06608,0.24317
standard,1,1,rpe,False,False,3e-05,1.06608,1.06425,1.06608,0.24321
standard,1,1,rope,False,True,3e-05,1.06682,1.06421,1.06682,0.24337
standard,2,2,rpe,False,True,0.0001,1.0598,1.05922,1.0598,0.24354
standard,2,2,rpe,True,True,0.0001,1.05569,1.05811,1.05569,0.24428
standard,2,2,absolute,False,True,0.0001,1.0577,1.05818,1.0577,0.24443
standard,2,2,absolute,False,True,3e-05,1.05968,1.06324,1.05968,0.245
standard,1,1,rope,False,True,0.0005,1.06132,1.0593,1.06132,0.24513
standard,2,1,rpe,False,True,0.0001,1.05768,1.06265,1.05768,0.24523
standard,2,1,rope,False,True,0.0001,1.05657,1.0593,1.05657,0.24524
standard,1,2,rope,False,True,3e-05,1.06353,1.06109,1.06353,0.24527
standard,2,2,absolute,True,True,3e-05,1.04718,1.05461,1.04718,0.24537
standard,1,1,rope,False,False,3e-05,1.06084,1.06197,1.06084,0.24565
standard,1,1,rpe,True,False,3e-05,1.0582,1.05774,1.0582,0.2459
standard,2,2,absolute,False,False,0.0001,1.05563,1.05902,1.05563,0.24597
standard,2,2,absolute,False,False,3e-05,1.06102,1.06146,1.06102,0.24601
standard,1,2,rpe,False,True,3e-05,1.06683,1.0619,1.06683,0.24744
standard,2,1,rpe,False,False,3e-05,1.06456,1.06501,1.06456,0.24787
standard,2,2,rope,False,False,3e-05,1.06577,1.06526,1.06577,0.24911
standard,2,2,rope,False,True,3e-05,1.06333,1.06242,1.06333,0.25043
