Model_Type,Layers,Heads,PE_Type,Use_Residual,Attention_Only,LR,Final_Sample_CE,Final_Theory_CE,Final_Sample_KL,Final_Theory_KL
linear,1,1,absolute,True,False,3e-05,0.98822,0.9809,0.98822,0.16113
linear,2,1,absolute,True,False,0.0001,0.97978,0.97395,0.97978,0.16151
linear,2,1,absolute,True,False,3e-05,0.98476,0.98285,0.98476,0.16179
linear,2,1,rope,True,False,0.0001,0.98337,0.98349,0.98337,0.16189
linear,1,1,absolute,True,False,0.0001,0.98016,0.97851,0.98016,0.16204
linear,2,2,absolute,True,False,0.0001,0.97853,0.97554,0.97853,0.16212
linear,1,2,rope,True,False,0.0001,0.98371,0.98326,0.98371,0.16305
linear,2,1,absolute,False,False,0.0005,0.99019,0.97837,0.99019,0.16319
linear,2,1,rope,True,True,0.0001,0.98772,0.98456,0.98772,0.1634
linear,2,1,rope,True,True,3e-05,0.97381,0.9811,0.97381,0.16359
linear,1,1,absolute,True,True,0.0005,0.97643,0.97948,0.97643,0.16365
linear,2,1,absolute,True,True,0.0001,0.98563,0.98177,0.98563,0.16365
linear,1,2,absolute,False,False,0.0001,0.97361,0.97996,0.97361,0.16412
linear,1,2,absolute,True,False,3e-05,0.97461,0.9837,0.97461,0.16448
linear,1,2,rope,True,True,0.0001,0.98076,0.98226,0.98076,0.16476
linear,2,2,absolute,True,False,3e-05,0.99096,0.98762,0.99096,0.16477
linear,1,1,rope,True,False,0.0001,0.98938,0.98007,0.98938,0.16496
linear,1,1,absolute,True,True,3e-05,0.98332,0.98334,0.98332,0.16512
linear,2,1,rope,False,False,0.0005,0.9842,0.97707,0.9842,0.16514
linear,1,1,rope,True,False,3e-05,0.98271,0.98377,0.98271,0.16531
linear,1,2,rope,True,True,3e-05,0.98622,0.98085,0.98622,0.1655
linear,1,1,absolute,False,False,0.0001,0.99066,0.98409,0.99066,0.16572
linear,2,1,absolute,True,True,3e-05,0.96972,0.97974,0.96972,0.16645
linear,1,2,rope,False,False,0.0001,0.99091,0.98438,0.99091,0.16662
linear,1,2,rope,False,True,0.0005,0.99044,0.98542,0.99044,0.1667
linear,1,2,absolute,True,True,3e-05,0.9759,0.98354,0.9759,0.16687
linear,2,1,rope,True,False,3e-05,0.98672,0.98454,0.98672,0.16697
linear,2,2,rope,True,True,3e-05,0.97609,0.98165,0.97609,0.16719
linear,2,2,rope,True,False,3e-05,0.98055,0.98776,0.98055,0.16736
linear,1,1,rope,True,True,3e-05,0.98131,0.98301,0.98131,0.1676
linear,2,1,absolute,False,True,0.0005,0.98956,0.98816,0.98956,0.16843
linear,1,1,rope,False,False,0.0005,0.99896,0.99481,0.99896,0.1691
linear,2,1,rope,False,True,0.0005,0.98142,0.98821,0.98142,0.16911
linear,1,1,absolute,False,True,0.0005,0.98328,0.98765,0.98328,0.16983
linear,1,1,absolute,False,False,0.0005,0.99382,0.99322,0.99382,0.17036
linear,1,2,absolute,False,True,0.0001,0.9845,0.98824,0.9845,0.17053
linear,1,2,absolute,False,False,3e-05,0.98394,0.98536,0.98394,0.17062
linear,1,2,rope,False,False,3e-05,0.99247,0.99156,0.99247,0.17105
linear,1,1,absolute,False,True,0.0001,0.99182,0.99582,0.99182,0.17162
linear,2,1,absolute,False,False,0.0001,0.9884,0.99491,0.9884,0.17189
linear,1,1,rope,False,False,0.0001,0.9977,0.99489,0.9977,0.17191
linear,1,1,rope,False,True,0.0001,0.99174,0.99302,0.99174,0.17192
linear,2,2,absolute,False,False,0.0001,0.98732,0.99138,0.98732,0.17238
linear,1,2,absolute,False,True,3e-05,0.99692,0.99275,0.99692,0.17263
linear,1,2,rope,False,True,3e-05,0.99069,0.98842,0.99069,0.17281
linear,1,1,rope,False,True,3e-05,0.99597,0.99662,0.99597,0.17288
linear,1,1,absolute,False,True,3e-05,0.99207,0.99325,0.99207,0.17306
linear,1,1,absolute,False,False,3e-05,0.994,0.99346,0.994,0.17395
linear,2,1,absolute,False,True,0.0001,0.99608,0.99484,0.99608,0.17507
linear,2,2,absolute,False,False,3e-05,0.99572,0.99488,0.99572,0.17509
linear,1,1,rope,False,True,0.0005,0.99214,0.99167,0.99214,0.17511
linear,1,1,rope,False,False,3e-05,0.9922,0.99268,0.9922,0.17676
linear,2,1,rope,False,True,0.0001,1.00181,0.99668,1.00181,0.17733
linear,1,2,rope,False,True,0.0001,0.99963,0.99821,0.99963,0.17795
linear,2,2,rope,False,True,0.0001,1.0045,0.99961,1.0045,0.17803
linear,2,2,absolute,False,True,0.0001,0.99623,0.99899,0.99623,0.1785
linear,2,1,rope,False,False,0.0001,0.99077,0.99453,0.99077,0.17973
linear,2,1,absolute,False,False,3e-05,1.00094,0.99699,1.00094,0.18078
linear,2,2,absolute,False,True,3e-05,1.00278,1.00059,1.00278,0.18115
linear,2,2,rope,False,False,0.0001,0.99494,0.99483,0.99494,0.18253
linear,2,2,rope,False,False,3e-05,1.00453,1.00158,1.00453,0.18295
linear,2,1,rope,False,False,3e-05,0.9986,1.00376,0.9986,0.18355
linear,2,1,absolute,False,True,3e-05,0.99834,1.00377,0.99834,0.18566
linear,2,1,rope,False,True,3e-05,1.02111,1.01261,1.02111,0.19054
linear,2,2,rope,False,True,3e-05,1.01017,1.00791,1.01017,0.19203
performer,2,1,absolute,True,False,0.0005,0.86182,0.86119,0.86182,0.042
performer,2,2,absolute,True,False,0.0005,0.85552,0.85944,0.85552,0.04319
performer,2,1,rope,True,False,0.0005,0.89981,0.88508,0.89981,0.06684
performer,2,1,absolute,True,True,0.0005,0.87914,0.88422,0.87914,0.06694
performer,2,2,absolute,True,True,0.0005,0.88359,0.8923,0.88359,0.0745
performer,2,2,rope,True,False,0.0005,0.90383,0.90264,0.90383,0.08352
performer,2,1,rope,True,True,0.0005,0.90803,0.89977,0.90803,0.08408
performer,2,2,absolute,False,False,0.0005,0.90405,0.91245,0.90405,0.09127
performer,2,2,rope,True,True,0.0005,0.91029,0.91575,0.91028,0.09739
performer,2,2,absolute,False,True,0.0005,0.92505,0.93841,0.92505,0.12173
performer,2,2,rope,False,True,0.0005,0.95494,0.95025,0.95494,0.12731
performer,2,1,rope,True,False,0.0001,0.96102,0.96438,0.96102,0.14185
performer,2,2,rope,True,False,0.0001,0.95467,0.96441,0.95467,0.14484
performer,2,1,absolute,False,False,0.0005,0.96255,0.96637,0.96255,0.14668
performer,2,1,rope,True,True,0.0001,0.96279,0.96756,0.96279,0.14992
performer,2,2,absolute,True,True,0.0001,0.95727,0.96274,0.95727,0.15176
performer,1,2,absolute,True,False,0.0005,0.98198,0.97692,0.98198,0.15238
performer,1,2,absolute,True,True,0.0005,0.98277,0.97405,0.98277,0.15364
performer,2,1,absolute,True,True,0.0001,0.96709,0.97389,0.96709,0.15367
performer,2,2,absolute,True,False,0.0001,0.96456,0.97319,0.96456,0.15501
performer,1,2,absolute,False,False,0.0005,0.97275,0.9707,0.97275,0.15529
performer,2,1,rope,False,False,0.0005,0.99,0.9747,0.99,0.15577
performer,2,1,absolute,True,False,0.0001,0.97858,0.97855,0.97858,0.15588
performer,1,1,rope,True,True,0.0005,0.98423,0.97953,0.98423,0.15646
performer,1,2,rope,True,False,0.0005,0.97282,0.97453,0.97282,0.15676
performer,1,1,absolute,True,False,0.0005,0.96682,0.97549,0.96682,0.1569
performer,2,2,rope,True,True,0.0001,0.97418,0.97362,0.97418,0.15712
performer,1,1,absolute,True,True,0.0001,0.98087,0.9759,0.98087,0.15745
performer,1,1,absolute,True,False,0.0001,0.96616,0.97669,0.96616,0.15797
performer,1,2,rope,False,True,0.0005,0.98052,0.98379,0.98052,0.1586
performer,1,2,rope,False,False,0.0005,0.98886,0.97928,0.98886,0.15869
performer,1,2,absolute,True,True,0.0001,0.98253,0.98457,0.98253,0.15873
performer,1,2,rope,True,True,0.0005,0.97156,0.97817,0.97156,0.1597
performer,1,1,rope,True,True,0.0001,0.97887,0.97945,0.97887,0.15992
performer,2,2,rope,False,False,0.0005,0.98202,0.97566,0.98202,0.15992
performer,1,2,rope,True,True,0.0001,0.98358,0.97912,0.98358,0.15995
performer,1,1,absolute,False,False,0.0005,0.99284,0.98384,0.99284,0.16019
performer,1,1,absolute,True,True,0.0005,0.98345,0.97672,0.98345,0.1606
performer,2,1,absolute,False,False,0.0001,0.98269,0.985,0.98269,0.16073
performer,1,2,absolute,False,True,0.0005,0.96905,0.97795,0.96905,0.16078
performer,2,1,absolute,True,False,3e-05,0.98416,0.97843,0.98416,0.16122
performer,2,1,absolute,False,True,0.0005,0.98264,0.98014,0.98264,0.16147
performer,1,1,rope,True,False,0.0005,0.97603,0.98012,0.97603,0.16176
performer,2,2,absolute,True,False,3e-05,0.98448,0.98713,0.98448,0.16178
performer,1,1,rope,True,False,0.0001,0.97539,0.98245,0.97539,0.16182
performer,2,2,absolute,True,True,3e-05,0.98347,0.97965,0.98347,0.16245
performer,1,2,rope,True,False,0.0001,0.97906,0.98114,0.97906,0.16257
performer,1,2,absolute,False,False,0.0001,0.97418,0.98117,0.97418,0.16258
performer,2,1,absolute,True,True,3e-05,0.9861,0.98704,0.9861,0.1628
performer,1,2,absolute,True,False,0.0001,0.982,0.979,0.982,0.1632
performer,2,2,rope,True,False,3e-05,0.9781,0.98253,0.9781,0.16352
performer,2,1,rope,True,False,3e-05,0.97669,0.98056,0.97669,0.16357
performer,1,2,rope,True,False,3e-05,0.99345,0.98665,0.99345,0.16371
performer,2,2,absolute,False,False,0.0001,0.9833,0.97734,0.9833,0.16376
performer,1,2,absolute,True,True,3e-05,0.97189,0.97751,0.97189,0.16408
performer,1,1,absolute,True,True,3e-05,0.97505,0.9843,0.97505,0.16474
performer,1,1,absolute,False,True,0.0005,0.98787,0.97896,0.98787,0.16489
performer,1,1,rope,True,False,3e-05,0.99239,0.9896,0.99239,0.16531
performer,1,2,rope,True,True,3e-05,0.98765,0.98464,0.98765,0.16611
performer,1,2,rope,False,False,0.0001,0.98956,0.98529,0.98956,0.16647
performer,1,2,absolute,True,False,3e-05,0.98658,0.98667,0.98658,0.16656
performer,1,1,rope,True,True,3e-05,0.98733,0.98776,0.98733,0.16665
performer,2,2,absolute,False,True,0.0001,0.98778,0.98096,0.98778,0.16665
performer,1,2,rope,False,True,0.0001,0.98483,0.98695,0.98483,0.16667
performer,1,1,absolute,True,False,3e-05,0.97786,0.9795,0.97786,0.16673
performer,2,1,rope,True,True,3e-05,0.97713,0.98294,0.97713,0.16699
performer,2,2,rope,True,True,3e-05,0.9822,0.98236,0.9822,0.1671
performer,2,1,rope,False,True,0.0005,0.99177,0.98987,0.99177,0.16754
performer,1,2,absolute,False,True,0.0001,0.99117,0.98167,0.99117,0.16769
performer,2,2,rope,False,True,0.0001,0.98122,0.9877,0.98122,0.168
performer,1,1,absolute,False,False,3e-05,0.9936,0.98662,0.9936,0.16993
performer,1,1,absolute,False,False,0.0001,0.99604,0.98827,0.99604,0.17118
performer,2,1,absolute,False,True,0.0001,0.99212,0.98608,0.99212,0.17123
performer,1,1,rope,False,False,0.0001,0.98189,0.98883,0.98189,0.17137
performer,2,1,rope,False,True,0.0001,0.98618,0.99301,0.98618,0.17158
performer,1,1,absolute,False,True,0.0001,1.0033,0.98867,1.0033,0.17195
performer,1,2,absolute,False,False,3e-05,0.99276,0.98962,0.99276,0.17231
performer,1,2,rope,False,False,3e-05,0.99278,0.99384,0.99278,0.17232
performer,1,1,rope,False,True,0.0001,0.98663,0.98594,0.98663,0.17246
performer,2,1,rope,False,False,0.0001,0.99086,0.99171,0.99086,0.17275
performer,1,2,absolute,False,True,3e-05,0.98584,0.98754,0.98584,0.17294
performer,1,1,rope,False,True,3e-05,0.99347,0.99244,0.99347,0.17381
performer,1,1,absolute,False,True,3e-05,0.98515,0.99123,0.98515,0.17408
performer,1,1,rope,False,True,0.0005,0.99366,0.99464,0.99366,0.17422
performer,2,2,absolute,False,False,3e-05,0.99336,0.99854,0.99336,0.17443
performer,1,2,rope,False,True,3e-05,0.9994,0.99133,0.9994,0.17487
performer,1,1,rope,False,False,0.0005,1.0057,0.99219,1.0057,0.17505
performer,1,1,rope,False,False,3e-05,0.99282,0.99322,0.99282,0.17572
performer,2,2,rope,False,False,0.0001,0.97688,0.98558,0.97688,0.17643
performer,2,1,rope,False,True,3e-05,0.99617,0.99679,0.99617,0.17685
performer,2,1,absolute,False,True,3e-05,0.99222,0.99472,0.99222,0.17703
performer,2,1,absolute,False,False,3e-05,1.00679,0.99894,1.00679,0.17814
performer,2,1,rope,False,False,3e-05,1.00195,0.99703,1.00195,0.1792
performer,2,2,rope,False,True,3e-05,0.9956,1.00134,0.9956,0.18034
performer,2,2,rope,False,False,3e-05,1.00624,0.99881,1.00624,0.18141
performer,2,2,absolute,False,True,3e-05,1.00228,1.00208,1.00228,0.18158
standard,2,2,rpe,True,False,0.0005,0.85535,0.85938,0.85535,0.03373
standard,2,1,rope,True,False,0.0005,0.85388,0.85093,0.85388,0.03566
standard,2,1,rpe,True,False,0.0005,0.85354,0.8517,0.85354,0.03629
standard,2,2,rpe,True,True,0.0005,0.86761,0.858,0.86761,0.03994
standard,2,1,rpe,True,True,0.0005,0.88255,0.85925,0.88255,0.04437
standard,2,2,rope,True,False,0.0005,0.87281,0.867,0.87281,0.04501
standard,2,2,absolute,True,False,0.0005,0.87868,0.87306,0.87868,0.05046
standard,2,1,absolute,True,False,0.0005,0.8623,0.86745,0.8623,0.05096
standard,2,1,rpe,True,False,0.0001,0.87345,0.87161,0.87345,0.05264
standard,2,2,absolute,True,True,0.0005,0.8763,0.8776,0.8763,0.06127
standard,2,2,rope,True,True,0.0005,0.89007,0.89002,0.89007,0.06809
standard,2,1,absolute,True,True,0.0005,0.88757,0.88307,0.88757,0.06816
standard,2,2,rope,False,True,0.0005,0.8863,0.88641,0.8863,0.06995
standard,2,1,rope,True,True,0.0005,0.91345,0.90796,0.91345,0.09046
standard,2,1,rpe,False,False,0.0005,0.93855,0.93495,0.93855,0.11917
standard,2,2,rope,False,False,0.0005,0.95462,0.95129,0.95462,0.13228
standard,2,1,rope,True,False,0.0001,0.96043,0.95364,0.96043,0.13303
standard,2,1,absolute,False,True,0.0005,0.94767,0.95722,0.94767,0.13365
standard,2,2,absolute,False,False,0.0005,0.95664,0.95512,0.95664,0.14086
standard,2,2,absolute,False,True,0.0005,0.95131,0.96066,0.95131,0.14201
standard,2,2,rpe,False,False,0.0005,0.97524,0.96756,0.97524,0.14976
standard,2,1,rope,True,True,0.0001,0.96883,0.97076,0.96883,0.15135
standard,1,2,rpe,True,False,0.0005,0.96401,0.96935,0.96401,0.15335
standard,2,2,rpe,True,False,0.0001,0.97098,0.9714,0.97098,0.15382
standard,1,1,absolute,True,True,0.0005,0.97822,0.97844,0.97822,0.15386
standard,1,1,rpe,True,False,0.0005,0.97963,0.97594,0.97963,0.1543
standard,1,2,absolute,False,False,0.0005,0.98663,0.98118,0.98663,0.15469
standard,1,2,rpe,False,False,0.0005,0.97842,0.97478,0.97842,0.15478
standard,2,2,rpe,False,True,0.0005,0.97427,0.97089,0.97427,0.15647
standard,1,1,rope,True,False,0.0001,0.98806,0.97864,0.98806,0.15659
standard,1,2,rope,True,False,0.0005,0.97325,0.97139,0.97325,0.15669
standard,2,1,absolute,True,True,0.0001,0.97168,0.9747,0.97168,0.15702
standard,1,1,absolute,True,True,0.0001,0.97466,0.97697,0.97466,0.15707
standard,1,1,absolute,True,False,0.0005,0.98524,0.9761,0.98524,0.15711
standard,1,2,rope,False,True,0.0001,0.96837,0.9808,0.96837,0.15763
standard,1,2,absolute,True,False,0.0001,0.97585,0.97577,0.97585,0.15806
standard,2,2,rope,True,False,0.0001,0.98034,0.97554,0.98034,0.15812
standard,1,1,rpe,True,True,0.0001,0.97893,0.97846,0.97893,0.15821
standard,1,2,absolute,True,True,0.0001,0.96054,0.98058,0.96054,0.15826
standard,2,2,absolute,True,True,0.0001,0.96996,0.97721,0.96996,0.15826
standard,1,1,rpe,True,True,0.0005,0.98599,0.9786,0.98599,0.15837
standard,1,2,rpe,True,True,0.0005,0.98293,0.97727,0.98293,0.15842
standard,2,2,rpe,False,True,0.0001,0.97464,0.97948,0.97464,0.15949
standard,2,2,absolute,True,False,0.0001,0.97671,0.97837,0.97671,0.1598
standard,1,2,rope,False,False,0.0001,0.97018,0.97935,0.97018,0.15992
standard,1,2,absolute,True,False,0.0005,0.98144,0.97956,0.98144,0.15994
standard,1,2,rpe,True,True,0.0001,0.97676,0.98153,0.97676,0.16028
standard,1,2,rope,False,False,0.0005,0.98034,0.97817,0.98034,0.1607
standard,1,1,rope,True,True,0.0001,0.98652,0.97946,0.98652,0.16085
standard,1,2,absolute,True,True,0.0005,0.99157,0.9764,0.99157,0.16098
standard,2,1,rpe,True,True,0.0001,0.98645,0.9851,0.98645,0.16109
standard,1,1,rope,True,True,0.0005,0.98536,0.97995,0.98536,0.16129
standard,1,2,rope,True,False,0.0001,0.98397,0.98102,0.98397,0.1613
standard,2,2,rope,True,False,3e-05,0.97907,0.98446,0.97907,0.16147
standard,1,1,absolute,True,False,0.0001,0.97481,0.97628,0.97481,0.1616
standard,1,1,rope,True,False,0.0005,0.97613,0.97512,0.97613,0.16163
standard,1,2,rpe,False,True,0.0005,0.98086,0.98039,0.98086,0.16165
standard,2,1,absolute,True,False,0.0001,0.98571,0.98145,0.98571,0.1617
standard,2,1,rpe,True,False,3e-05,0.98939,0.99188,0.98939,0.16171
standard,1,2,rope,True,True,0.0005,0.99138,0.98254,0.99138,0.16178
standard,1,2,rope,False,True,0.0005,0.97868,0.98139,0.97868,0.16188
standard,2,1,absolute,True,False,3e-05,0.97819,0.98228,0.97819,0.1622
standard,1,2,rope,True,True,0.0001,0.97605,0.97888,0.97605,0.16239
standard,2,2,rpe,True,True,0.0001,0.97166,0.97921,0.97166,0.16247
standard,1,2,absolute,False,True,0.0005,0.98833,0.98355,0.98833,0.16252
standard,1,2,rpe,True,False,0.0001,0.98283,0.98579,0.98283,0.16256
standard,1,1,rope,True,True,3e-05,0.97573,0.98339,0.97573,0.16288
standard,2,2,absolute,True,True,3e-05,0.97905,0.98189,0.97905,0.16296
standard,2,2,rope,True,True,0.0001,0.97374,0.97801,0.97374,0.16305
standard,1,1,rpe,True,False,3e-05,0.9794,0.98297,0.9794,0.16311
standard,2,2,rope,True,True,3e-05,0.98529,0.98682,0.98529,0.16323
standard,1,2,rpe,False,False,0.0001,0.96428,0.97371,0.96428,0.16324
standard,1,2,absolute,False,False,0.0001,0.98102,0.98187,0.98102,0.16404
standard,1,2,rpe,True,True,3e-05,0.98236,0.98724,0.98236,0.1643
standard,2,1,absolute,False,False,0.0005,0.97603,0.98266,0.97603,0.16435
standard,2,1,absolute,True,True,3e-05,0.98531,0.98485,0.98531,0.16437
standard,2,2,absolute,False,True,0.0001,0.98789,0.98226,0.98789,0.16439
standard,2,2,absolute,True,False,3e-05,0.99021,0.98569,0.99021,0.16453
standard,1,1,rpe,True,False,0.0001,0.98867,0.98121,0.98867,0.16468
standard,2,1,rpe,True,True,3e-05,0.98155,0.98108,0.98155,0.16481
standard,1,2,rope,True,True,3e-05,0.98712,0.97916,0.98712,0.16487
standard,1,2,absolute,True,True,3e-05,0.98491,0.9863,0.98491,0.16491
standard,1,2,absolute,True,False,3e-05,0.98809,0.98448,0.98809,0.165
standard,2,1,absolute,False,False,0.0001,0.99561,0.98899,0.99561,0.16502
standard,1,1,absolute,True,False,3e-05,0.97673,0.98172,0.97673,0.16515
standard,2,2,rope,False,False,0.0001,0.9857,0.98568,0.9857,0.16535
standard,1,1,absolute,True,True,3e-05,0.97028,0.98057,0.97028,0.16548
standard,1,2,rope,True,False,3e-05,0.97942,0.98877,0.97942,0.16557
standard,2,1,rope,True,False,3e-05,0.98713,0.98295,0.98713,0.16567
standard,1,1,rpe,True,True,3e-05,0.99471,0.98696,0.99471,0.16588
standard,2,1,rope,False,False,0.0005,0.97398,0.97676,0.97398,0.16656
standard,2,2,rpe,False,False,0.0001,0.99134,0.98387,0.99134,0.16672
standard,1,2,absolute,False,True,0.0001,0.98588,0.99136,0.98588,0.16698
standard,2,2,rpe,True,False,3e-05,0.98019,0.98184,0.98019,0.16781
standard,2,2,absolute,False,False,0.0001,0.98233,0.98628,0.98233,0.16781
standard,1,2,rpe,False,True,0.0001,0.98841,0.98458,0.98841,0.16783
standard,1,1,absolute,False,True,0.0005,0.98521,0.98617,0.98521,0.16815
standard,2,1,absolute,False,True,0.0001,0.98371,0.98931,0.98371,0.16832
standard,2,1,rope,False,False,0.0001,0.98803,0.98826,0.98803,0.1686
standard,1,2,rope,False,False,3e-05,0.98863,0.98659,0.98863,0.1689
standard,2,2,rpe,True,True,3e-05,0.9826,0.98635,0.9826,0.16895
standard,2,1,rpe,False,False,0.0001,0.98978,0.98301,0.98978,0.16904
standard,2,1,rope,True,True,3e-05,0.99168,0.98585,0.99168,0.16926
standard,1,1,rope,True,False,3e-05,0.98046,0.98542,0.98046,0.16928
standard,1,1,absolute,False,False,0.0001,0.98423,0.98997,0.98423,0.16976
standard,1,2,rpe,True,False,3e-05,0.99303,0.98781,0.99303,0.17032
standard,1,2,rpe,False,True,3e-05,0.98694,0.99016,0.98694,0.17058
standard,1,1,rpe,False,False,0.0005,0.99479,0.99037,0.99479,0.17119
standard,1,1,rpe,False,True,0.0005,0.98669,0.99065,0.98669,0.17129
standard,2,2,rope,False,True,0.0001,0.98414,0.98945,0.98414,0.17221
standard,1,2,absolute,False,True,3e-05,0.98659,0.99398,0.98659,0.17238
standard,1,1,rope,False,True,0.0005,0.99367,0.99801,0.99367,0.17246
standard,1,1,absolute,False,False,0.0005,0.99052,0.98692,0.99052,0.17258
standard,2,1,rpe,False,True,0.0005,0.98385,0.99093,0.98385,0.17262
standard,1,1,rope,False,False,0.0005,0.99674,0.99259,0.99674,0.17269
standard,1,1,absolute,False,True,0.0001,0.98969,0.9927,0.98969,0.17321
standard,1,1,absolute,False,True,3e-05,0.99455,0.99424,0.99455,0.17417
standard,2,1,rope,False,True,0.0005,1.01038,0.99525,1.01038,0.17433
standard,2,1,rope,False,True,0.0001,0.99372,0.9955,0.99372,0.17436
standard,1,1,absolute,False,False,3e-05,1.00041,0.99357,1.00041,0.17444
standard,1,1,rope,False,True,3e-05,0.99678,0.99543,0.99678,0.17451
standard,1,1,rope,False,True,0.0001,0.98975,0.99357,0.98975,0.1751
standard,1,2,rpe,False,False,3e-05,0.98639,0.99194,0.98639,0.17513
standard,2,1,rpe,False,True,0.0001,0.98922,0.99193,0.98922,0.1752
standard,1,2,rope,False,True,3e-05,0.9965,0.99401,0.9965,0.17529
standard,1,1,rope,False,False,3e-05,0.98559,0.99499,0.98559,0.17536
standard,1,1,rpe,False,False,0.0001,1.00032,0.99132,1.00032,0.17581
standard,1,1,rope,False,False,0.0001,0.99215,0.99387,0.99215,0.17604
standard,1,1,rpe,False,True,0.0001,0.99671,0.99136,0.99671,0.17643
standard,2,2,rpe,False,True,3e-05,0.99374,0.9941,0.99374,0.17668
standard,2,2,rpe,False,False,3e-05,1.0125,1.00145,1.0125,0.17702
standard,2,2,rope,False,True,3e-05,0.99903,0.99396,0.99903,0.1771
standard,1,1,rpe,False,False,3e-05,0.9916,0.99354,0.9916,0.17729
standard,1,1,rpe,False,True,3e-05,0.99778,0.99554,0.99778,0.17753
standard,2,2,absolute,False,True,3e-05,0.99021,0.99639,0.99021,0.17778
standard,1,2,absolute,False,False,3e-05,1.00581,0.99149,1.00581,0.17812
standard,2,2,rope,False,False,3e-05,0.99029,0.99857,0.99029,0.17853
standard,2,1,absolute,False,True,3e-05,1.00096,1.00143,1.00096,0.17882
standard,2,1,absolute,False,False,3e-05,0.99338,0.99698,0.99338,0.17904
standard,2,1,rope,False,True,3e-05,1.00425,0.99955,1.00425,0.1791
standard,2,1,rpe,False,True,3e-05,0.98631,0.99237,0.98631,0.17933
standard,2,1,rpe,False,False,3e-05,1.00053,0.99736,1.00053,0.18149
standard,2,1,rope,False,False,3e-05,1.00127,1.00134,1.00127,0.1817
standard,2,2,absolute,False,False,3e-05,0.99149,0.99654,0.99149,0.18369
